data_year,victim_id,offense_id
2021,163369531,177652310
2021,163369531,177652311
2021,165919254,180223361
2021,163369532,177652312
2021,163369533,177652313
2021,163369534,177652314
2021,165919256,180223363
2021,165919483,180223599
2021,163368131,177650744
2021,163368132,177650745
2021,165919590,180223719
2021,163368133,177650746
2021,163368133,177650747
2021,163368134,177650748
2021,163368134,177650749
2021,163368134,177650750
2021,165919590,180223720
2021,165919613,180223741
2021,163368135,177650751
2021,163368130,177650743
2021,165923457,180227636
2021,163368136,177650752
2021,163517962,177808607
2021,163517962,177808608
2021,163517963,177808609
2021,163368507,177651167
2021,163368509,177651169
2021,165923457,180227637
2021,165923563,180227749
2021,163368511,177651171
2021,163368511,177651172
2021,163368513,177651174
2021,165919135,180223232
2021,163368516,177651177
2021,163368517,177651177
2021,163368519,177651180
2021,163368520,177651179
2021,163368521,177651181
2021,163368522,177651182
2021,163368522,177651183
2021,163368523,177651184
2021,163368524,177651185
2021,163368524,177651186
2021,163368442,177651098
2021,165919139,180223236
2021,163368784,177651485
2021,163368785,177651486
2021,163368785,177651487
2021,163368786,177651486
2021,163368786,177651488
2021,151212478,165470546
2021,163368787,177651489
2021,163368788,177651490
2021,163368789,177651490
2021,163517964,177808610
2021,163368791,177651492
2021,163368792,177651493
2021,163368807,177651511
2021,163517965,177808611
2021,163368808,177651512
2021,163368809,177651513
2021,163368810,177651514
2021,163368811,177651515
2021,163368813,177651518
2021,163368814,177651519
2021,163368815,177651520
2021,163368815,177651521
2021,163368816,177651522
2021,163368816,177651523
2021,163368817,177651524
2021,163368818,177651525
2021,163368819,177651526
2021,163368820,177651526
2021,163368821,177651527
2021,163368821,177651528
2021,163368218,177650855
2021,163523383,177814485
2021,163368219,177650856
2021,163368214,177650850
2021,163523384,177814486
2021,163523385,177814486
2021,163428567,177713466
2021,163428568,177713467
2021,163428569,177713468
2021,163517966,177808612
2021,163428570,177713469
2021,163428571,177713470
2021,163428572,177713470
2021,163428575,177713472
2021,163428576,177713473
2021,163428576,177713474
2021,163428577,177713475
2021,163523386,177814487
2021,163428579,177713477
2021,163428580,177713477
2021,163517967,177808613
2021,163517968,177808614
2021,163428581,177713478
2021,163428581,177713479
2021,163428581,177713480
2021,163428582,177713481
2021,163428582,177713482
2021,163517969,177808615
2021,163428602,177713504
2021,163428602,177713505
2021,163428603,177713506
2021,163430654,177715731
2021,163430654,177715732
2021,163517970,177808616
2021,163517970,177808617
2021,163430666,177715745
2021,163430686,177715767
2021,163430715,177715798
2021,163517971,177808618
2021,163430730,177715814
2021,151212477,165470543
2021,163430748,177715834
2021,151212477,165470544
2021,151212477,165470545
2021,150967194,165219463
2021,163430795,177715891
2021,163430796,177715890
2021,151212480,165470548
2021,163430830,177715928
2021,150965612,165217744
2021,163430846,177715942
2021,163430846,177715943
2021,150965613,165217743
2021,150965613,165217745
2021,163431186,177716321
2021,163431186,177716322
2021,151212481,165470549
2021,150967195,165219464
2021,163431200,177716337
2021,151212485,165470555
2021,163431647,177716851
2021,151212486,165470556
2021,163368215,177650851
2021,163368216,177650851
2021,163368216,177650852
2021,150967196,165219465
2021,163368217,177650853
2021,163368217,177650854
2021,151212491,165470560
2021,163368220,177650857
2021,151212492,165470561
2021,163368221,177650858
2021,150969394,165221836
2021,163368222,177650859
2021,163368223,177650860
2021,151212494,165470563
2021,163368224,177650861
2021,151212506,165470577
2021,163368225,177650862
2021,163368226,177650863
2021,151213518,165471670
2021,163368227,177650864
2021,163368227,177650865
2021,163368228,177650866
2021,150965619,165217751
2021,163523387,177814488
2021,151212510,165470583
2021,163368229,177650867
2021,151212509,165470581
2021,163517346,177807922
2021,163517346,177807923
2021,151212509,165470582
2021,151213549,165471704
2021,163368230,177650868
2021,163368230,177650869
2021,151213549,165471705
2021,151212507,165470579
2021,163368231,177650870
2021,163368231,177650871
2021,163368232,177650872
2021,151212507,165470580
2021,151212508,165470578
2021,150967201,165219470
2021,163368338,177650985
2021,163368338,177650986
2021,163368341,177650989
2021,151212518,165470591
2021,163368343,177650991
2021,154628225,168892291
2021,163368345,177650993
2021,163368347,177650995
2021,151212519,165470592
2021,163368349,177650998
2021,151212542,165470620
2021,163368351,177651000
2021,163368351,177651001
2021,163368353,177651003
2021,163368353,177651004
2021,150965633,165217765
2021,163368355,177651006
2021,151212793,165470893
2021,163368358,177651009
2021,163368358,177651010
2021,163368358,177651011
2021,163368359,177651008
2021,151212793,165470894
2021,150967997,165220333
2021,163517343,177807919
2021,163368362,177651014
2021,150967997,165220334
2021,150968231,165220597
2021,163368363,177651015
2021,163368365,177651017
2021,151212792,165470892
2021,163368898,177651615
2021,163368899,177651616
2021,151212794,165470895
2021,163368900,177651617
2021,154549520,168812738
2021,163368901,177651618
2021,163368903,177651620
2021,150970303,165222844
2021,163368904,177651621
2021,163517344,177807920
2021,150970304,165222845
2021,163368905,177651622
2021,151212818,165470919
2021,163368906,177651623
2021,151212818,165470920
2021,151213519,165471671
2021,163368907,177651624
2021,163517347,177807924
2021,151213550,165471706
2021,163368908,177651625
2021,151213551,165471707
2021,163368909,177651626
2021,150968010,165220349
2021,163517348,177807925
2021,163368910,177651627
2021,151213553,165471709
2021,163368911,177651628
2021,151213553,165471710
2021,151213554,165471711
2021,163368912,177651629
2021,154538761,168801909
2021,163368913,177651630
2021,163368913,177651631
2021,163369106,177651832
2021,154538761,168801910
2021,154538762,168801911
2021,163369073,177651802
2021,163369078,177651807
2021,150970305,165222846
2021,163369082,177651811
2021,163369083,177651811
2021,150968014,165220353
2021,163369084,177651811
2021,151213157,165471285
2021,163369087,177651813
2021,163369090,177651817
2021,163369091,177651817
2021,151213157,165471286
2021,154553709,168817265
2021,163369094,177651820
2021,163369094,177651821
2021,163369097,177651824
2021,154553710,168817264
2021,163369100,177651827
2021,154553710,168817266
2021,151213520,165471672
2021,163369103,177651830
2021,163369110,177651837
2021,163369110,177651838
2021,151213552,165471708
2021,163369114,177651843
2021,150968233,165220599
2021,163369118,177651849
2021,151212853,165470957
2021,163369123,177651854
2021,163369124,177651855
2021,154538882,168802037
2021,163369125,177651856
2021,154538884,168802039
2021,163369126,177651857
2021,163369127,177651858
2021,154553711,168817267
2021,163369128,177651859
2021,163369128,177651860
2021,154539064,168802234
2021,163369129,177651860
2021,163369130,177651860
2021,163369133,177651862
2021,154539065,168802235
2021,163369134,177651863
2021,154539066,168802236
2021,163369135,177651864
2021,163369135,177651865
2021,163369135,177651866
2021,154539291,168802467
2021,163369136,177651867
2021,163369137,177651868
2021,154539291,168802468
2021,163369138,177651869
2021,154539292,168802469
2021,154553712,168817268
2021,163369139,177651870
2021,163369139,177651871
2021,154553713,168817269
2021,163369140,177651872
2021,163369140,177651873
2021,163369141,177651874
2021,154553713,168817270
2021,154539293,168802470
2021,163369142,177651875
2021,163369142,177651876
2021,154539294,168802471
2021,163517350,177807927
2021,163517350,177807928
2021,154539388,168802570
2021,163369143,177651877
2021,163369144,177651878
2021,154539388,168802571
2021,154539388,168802572
2021,154539389,168802573
2021,163369145,177651879
2021,154539390,168802574
2021,163369152,177651881
2021,163369153,177651882
2021,154539391,168802575
2021,154539392,168802576
2021,163369154,177651883
2021,163369154,177651884
2021,154539393,168802577
2021,163369155,177651885
2021,163369155,177651886
2021,163369155,177651887
2021,163369156,177651888
2021,163369156,177651889
2021,158598797,172873150
2021,163369157,177651891
2021,163369158,177651890
2021,163369158,177651892
2021,163369159,177651893
2021,154553716,168817273
2021,163369160,177651894
2021,154553717,168817275
2021,163369246,177651993
2021,154553717,168817276
2021,154553718,168817274
2021,163369247,177651994
2021,154553719,168817277
2021,163368543,177651207
2021,154553720,168817278
2021,163368544,177651208
2021,154553720,168817279
2021,154553721,168817280
2021,163517353,177807931
2021,154553722,168817281
2021,163368532,177651197
2021,154553723,168817282
2021,163368533,177651197
2021,163368534,177651198
2021,154553724,168817283
2021,163368535,177651199
2021,163368536,177651200
2021,154553725,168817285
2021,163368537,177651201
2021,154553726,168817284
2021,154553727,168817286
2021,163368538,177651202
2021,163368539,177651203
2021,154553728,168817287
2021,163368540,177651204
2021,158599214,172873585
2021,163368541,177651205
2021,163517355,177807933
2021,154553730,168817289
2021,163368542,177651206
2021,154553865,168817433
2021,163368545,177651209
2021,154553865,168817434
2021,163368546,177651210
2021,154553866,168817435
2021,163368547,177651211
2021,154553867,168817436
2021,163368548,177651212
2021,154553867,168817437
2021,154553868,168817438
2021,163368549,177651213
2021,163368550,177651214
2021,154553869,168817439
2021,163368551,177651215
2021,154553871,168817441
2021,163368552,177651216
2021,154553872,168817442
2021,163368553,177651217
2021,163368554,177651218
2021,154553873,168817443
2021,163368555,177651219
2021,163368556,177651219
2021,154554066,168817643
2021,163517358,177807935
2021,163368557,177651220
2021,154554067,168817644
2021,163368558,177651221
2021,154554068,168817645
2021,163368559,177651222
2021,154554068,168817646
2021,154554069,168817647
2021,163368560,177651223
2021,154554070,168817648
2021,163368561,177651224
2021,163368562,177651225
2021,154554071,168817649
2021,163368563,177651226
2021,154554072,168817650
2021,163368564,177651227
2021,154628226,168892292
2021,163368565,177651228
2021,154554073,168817651
2021,163368566,177651229
2021,154554074,168817652
2021,163368567,177651230
2021,163368568,177651231
2021,163368568,177651232
2021,154554075,168817653
2021,163368569,177651233
2021,163368569,177651234
2021,154554075,168817654
2021,154554076,168817655
2021,163368570,177651235
2021,163368570,177651236
2021,154628323,168892383
2021,163368571,177651237
2021,163523388,177814489
2021,154628323,168892384
2021,154628324,168892385
2021,163368572,177651238
2021,154628325,168892386
2021,163368596,177651265
2021,163368596,177651266
2021,163368596,177651267
2021,154628326,168892386
2021,163368597,177651268
2021,154628327,168892387
2021,163368598,177651269
2021,154628328,168892388
2021,163368599,177651270
2021,154628329,168892389
2021,163517359,177807936
2021,154628330,168892390
2021,163368601,177651272
2021,163368602,177651272
2021,154628331,168892391
2021,163368603,177651273
2021,154628332,168892392
2021,163368604,177651274
2021,154628332,168892393
2021,154628333,168892394
2021,163368587,177651255
2021,154628334,168892395
2021,163368588,177651256
2021,163368588,177651257
2021,154628335,168892396
2021,163368589,177651258
2021,154628365,168892427
2021,163523389,177814490
2021,154628366,168892428
2021,163368590,177651259
2021,154628367,168892429
2021,163368591,177651260
2021,158599222,172873592
2021,163368592,177651261
2021,163368593,177651262
2021,158599222,172873593
2021,158599225,172873596
2021,163368594,177651263
2021,158599227,172873598
2021,163368595,177651264
2021,163368605,177651275
2021,158599230,172873601
2021,163368606,177651276
2021,158599232,172873603
2021,163368607,177651277
2021,163368608,177651278
2021,158599235,172873606
2021,163368609,177651279
2021,154628371,168892434
2021,163368610,177651280
2021,163517361,177807939
2021,154628372,168892435
2021,163368611,177651281
2021,154628373,168892436
2021,163517363,177807941
2021,154628374,168892436
2021,154628375,168892437
2021,163368715,177651399
2021,154628376,168892438
2021,163368674,177651352
2021,163517365,177807943
2021,154628377,168892439
2021,163368675,177651353
2021,154628379,168892441
2021,163368676,177651354
2021,154628380,168892442
2021,163368677,177651355
2021,154628381,168892443
2021,163368678,177651356
2021,154628381,168892444
2021,154628382,168892445
2021,163368679,177651357
2021,163368679,177651358
2021,158599498,172873872
2021,163369380,177652138
2021,163517368,177807946
2021,158599498,172873873
2021,154628384,168892448
2021,163369381,177652139
2021,154628384,168892449
2021,154628385,168892450
2021,163369382,177652140
2021,154628386,168892451
2021,163369383,177652141
2021,154628387,168892452
2021,163517369,177807947
2021,163517369,177807948
2021,154628388,168892453
2021,163369384,177652142
2021,163369384,177652143
2021,154628503,168892572
2021,163369385,177652144
2021,163369386,177652145
2021,154628503,168892573
2021,154628504,168892574
2021,163523390,177814491
2021,163523390,177814492
2021,154628505,168892575
2021,163369387,177652146
2021,163369388,177652146
2021,154628559,168892632
2021,163369389,177652147
2021,163369390,177652148
2021,163369390,177652149
2021,163369390,177652150
2021,158599500,172873875
2021,163369391,177652151
2021,163369392,177652152
2021,163372256,177655213
2021,163369393,177652153
2021,163523391,177814493
2021,163372256,177655214
2021,154628562,168892635
2021,163369500,177652275
2021,163369500,177652276
2021,154628563,168892636
2021,163517372,177807952
2021,154628563,168892637
2021,163369501,177652277
2021,154628564,168892638
2021,163369499,177652274
2021,154628564,168892639
2021,154628565,168892640
2021,163369502,177652278
2021,158599503,172873878
2021,163369503,177652279
2021,163369503,177652280
2021,158599505,172873880
2021,163369504,177652281
2021,163369504,177652282
2021,163369505,177652283
2021,158599505,172873881
2021,158599509,172873884
2021,163369506,177652284
2021,158599509,172873885
2021,158599509,172873886
2021,158599511,172873888
2021,163369507,177652285
2021,158599514,172873891
2021,163369508,177652286
2021,163369509,177652287
2021,158599517,172873895
2021,163517375,177807955
2021,158599518,172873895
2021,163517378,177807958
2021,163517378,177807959
2021,163517378,177807960
2021,158599519,172873895
2021,158599520,172873895
2021,163369511,177652289
2021,158599522,172873897
2021,163369512,177652290
2021,163369512,177652291
2021,158599525,172873900
2021,163369513,177652292
2021,158599528,172873903
2021,163369536,177652316
2021,163517380,177807962
2021,163363521,177645885
2021,163369537,177652317
2021,163369537,177652318
2021,163517349,177807926
2021,163363522,177645886
2021,163369538,177652319
2021,163363523,177645887
2021,163369539,177652320
2021,163369540,177652321
2021,163363524,177645888
2021,163369541,177652322
2021,163363525,177645889
2021,163369542,177652323
2021,163363526,177645890
2021,163369543,177652324
2021,163369543,177652325
2021,163363526,177645891
2021,163363527,177645892
2021,163457339,177744582
2021,158613300,172888410
2021,163369545,177652328
2021,163369545,177652329
2021,163369546,177652327
2021,163523392,177814494
2021,158613301,172888411
2021,163363528,177645893
2021,163369547,177652330
2021,163369548,177652330
2021,163369548,177652331
2021,163363529,177645894
2021,163369549,177652333
2021,163369549,177652334
2021,163369549,177652335
2021,163369550,177652332
2021,163363532,177645896
2021,163369551,177652336
2021,163363534,177645898
2021,163369552,177652337
2021,163363536,177645900
2021,163368137,177650753
2021,163368138,177650754
2021,158599711,172874092
2021,163368139,177650755
2021,163368139,177650756
2021,158599714,172874095
2021,163523393,177814495
2021,163368140,177650757
2021,158599719,172874100
2021,163368141,177650758
2021,158599722,172874103
2021,163368142,177650759
2021,163368142,177650760
2021,158599722,172874104
2021,158599725,172874107
2021,163368143,177650761
2021,158599730,172874112
2021,163368144,177650762
2021,163523394,177814496
2021,158602523,172877076
2021,163368145,177650763
2021,163368145,177650764
2021,163368146,177650765
2021,158602524,172877077
2021,163457097,177744338
2021,158602524,172877078
2021,158602526,172877080
2021,163368147,177650766
2021,158602526,172877083
2021,158602527,172877081
2021,163457107,177744347
2021,158602527,172877082
2021,158613302,172888412
2021,163368233,177650873
2021,158613302,172888413
2021,158602925,172877472
2021,163368234,177650874
2021,163368235,177650875
2021,158602925,172877473
2021,158602929,172877478
2021,163368236,177650876
2021,163368237,177650877
2021,158602930,172877477
2021,163368238,177650877
2021,158602930,172877479
2021,158602931,172877480
2021,163368239,177650878
2021,158603607,172878158
2021,163368240,177650879
2021,163368241,177650880
2021,158603610,172878161
2021,163368242,177650881
2021,158603612,172878163
2021,163368243,177650882
2021,158603615,172878166
2021,163368244,177650883
2021,163523395,177814497
2021,158603618,172878169
2021,163368245,177650884
2021,158603620,172878171
2021,163369403,177652164
2021,158603620,172878172
2021,158603625,172878179
2021,163369404,177652165
2021,158603628,172878182
2021,163369405,177652166
2021,158603628,172878183
2021,158603630,172878185
2021,163457109,177744349
2021,163369406,177652167
2021,158603630,172878186
2021,158603633,172878189
2021,163369407,177652168
2021,163369408,177652169
2021,158603535,172878084
2021,163369409,177652170
2021,163369410,177652171
2021,158604169,172878724
2021,163369411,177652171
2021,163369412,177652172
2021,163369412,177652173
2021,158604171,172878726
2021,163369394,177652154
2021,163369395,177652155
2021,163369395,177652156
2021,158604174,172878731
2021,163369396,177652157
2021,158604177,172878734
2021,163369397,177652158
2021,163369398,177652159
2021,158604179,172878736
2021,163523396,177814498
2021,163523396,177814499
2021,158604179,172878737
2021,158604181,172878739
2021,163457114,177744354
2021,163457114,177744356
2021,163457115,177744354
2021,163457115,177744356
2021,158604184,172878742
2021,163457116,177744353
2021,163457116,177744354
2021,163457117,177744355
2021,158604186,172878744
2021,163457121,177744360
2021,158604188,172878747
2021,163369399,177652160
2021,158604189,172878746
2021,163369400,177652161
2021,158604189,172878748
2021,158604192,172878751
2021,163523579,177814697
2021,158604195,172878754
2021,163369401,177652162
2021,158604195,172878755
2021,158604905,172879486
2021,163369402,177652163
2021,163369413,177652175
2021,163369414,177652174
2021,163369414,177652175
2021,158604905,172879487
2021,158604906,172879488
2021,158604909,172879491
2021,163369415,177652176
2021,163369416,177652177
2021,158604909,172879492
2021,158604916,172879500
2021,163369417,177652178
2021,158604920,172879504
2021,163369418,177652179
2021,163369419,177652180
2021,158604924,172879508
2021,163369420,177652181
2021,158604998,172879583
2021,163369421,177652182
2021,163369421,177652183
2021,163369421,177652184
2021,163369422,177652185
2021,163369422,177652186
2021,158605002,172879586
2021,163369423,177652187
2021,158605005,172879589
2021,163369424,177652188
2021,158605008,172879593
2021,163369425,177652189
2021,158605532,172880130
2021,163457124,177744362
2021,163457128,177744366
2021,163457128,177744367
2021,158605533,172880131
2021,163369426,177652190
2021,163369427,177652191
2021,158605534,172880132
2021,163369428,177652192
2021,163369429,177652192
2021,158613303,172888414
2021,163369430,177652193
2021,158605535,172880133
2021,163369431,177652194
2021,158605535,172880134
2021,158605536,172880135
2021,163369432,177652195
2021,158605539,172880138
2021,163369433,177652196
2021,158605540,172880139
2021,163369434,177652197
2021,163369434,177652198
2021,158605541,172880140
2021,163369435,177652199
2021,163369436,177652200
2021,158605542,172880141
2021,163369437,177652201
2021,158605543,172880142
2021,163369438,177652202
2021,163369439,177652202
2021,158605544,172880143
2021,163368053,177650656
2021,163522635,177813640
2021,163368054,177650657
2021,158613305,172888416
2021,163368055,177650658
2021,158613306,172888417
2021,163457131,177744370
2021,163368056,177650659
2021,163368056,177650660
2021,163368056,177650661
2021,158613309,172888421
2021,163368057,177650662
2021,158613310,172888422
2021,163368626,177651300
2021,158613311,172888423
2021,163368627,177651301
2021,163372257,177655215
2021,163368613,177651283
2021,163368614,177651284
2021,158613313,172888425
2021,163368615,177651285
2021,158613314,172888426
2021,163368616,177651286
2021,158613515,172888639
2021,163457137,177744374
2021,163368617,177651287
2021,163368617,177651288
2021,158613516,172888640
2021,163368618,177651289
2021,163368618,177651290
2021,158613516,172888641
2021,158613517,172888642
2021,163368619,177651295
2021,163368620,177651291
2021,163368620,177651293
2021,163368620,177651294
2021,163368621,177651292
2021,158613517,172888643
2021,158613518,172888644
2021,163368622,177651296
2021,158613519,172888645
2021,163368623,177651297
2021,163377067,177660416
2021,163368624,177651298
2021,163457139,177744376
2021,158613520,172888646
2021,163368628,177651302
2021,158613521,172888648
2021,163368629,177651303
2021,158613521,172888649
2021,163457141,177744378
2021,158613522,172888647
2021,158613712,172888843
2021,163368630,177651304
2021,163368631,177651305
2021,158613712,172888844
2021,158613713,172888845
2021,163523581,177814699
2021,163523581,177814700
2021,158613714,172888846
2021,163368632,177651306
2021,158613715,172888848
2021,163368633,177651307
2021,163368634,177651308
2021,158613715,172888849
2021,158613716,172888847
2021,163368635,177651309
2021,158613717,172888850
2021,163368637,177651311
2021,163368637,177651312
2021,163368637,177651313
2021,158613719,172888852
2021,163368638,177651314
2021,158613720,172888853
2021,163368639,177651315
2021,158613889,172889038
2021,163368640,177651316
2021,163368641,177651317
2021,158613890,172889039
2021,163368642,177651318
2021,163372258,177655216
2021,163523583,177814702
2021,163523583,177814703
2021,163368643,177651319
2021,163368643,177651320
2021,163368643,177651321
2021,163372258,177655217
2021,163372259,177655218
2021,163368644,177651322
2021,163372260,177655219
2021,163368645,177651323
2021,163372260,177655220
2021,163372261,177655221
2021,163457143,177744380
2021,163368646,177651324
2021,163372261,177655222
2021,163372262,177655223
2021,163368647,177651325
2021,163372263,177655224
2021,163458259,177745483
2021,163458259,177745484
2021,163458259,177745485
2021,163372264,177655225
2021,163368648,177651326
2021,163372264,177655226
2021,163372265,177655227
2021,163368651,177651329
2021,163368652,177651330
2021,163372266,177655228
2021,163523586,177814706
2021,163372268,177655230
2021,163368653,177651331
2021,163372269,177655231
2021,163458261,177745487
2021,163372269,177655232
2021,163372270,177655233
2021,163368654,177651332
2021,163372271,177655234
2021,163368655,177651333
2021,163372239,177655196
2021,163368656,177651334
2021,163372240,177655197
2021,163368657,177651335
2021,163368658,177651336
2021,163372242,177655199
2021,163523587,177814707
2021,163523587,177814708
2021,163523587,177814709
2021,163372243,177655200
2021,163368659,177651337
2021,163372244,177655201
2021,163372245,177655202
2021,163368660,177651338
2021,163372246,177655203
2021,163368661,177651338
2021,163368661,177651339
2021,163368662,177651340
2021,163372247,177655204
2021,163368663,177651341
2021,163372248,177655205
2021,163368665,177651343
2021,163522636,177813641
2021,163523590,177814712
2021,163523590,177814713
2021,163369451,177652216
2021,163368680,177651359
2021,163368681,177651360
2021,163369452,177652217
2021,163368682,177651361
2021,163369453,177652218
2021,163368684,177651363
2021,163369454,177652219
2021,163368685,177651364
2021,163368686,177651365
2021,163369455,177652220
2021,163368687,177651366
2021,163369456,177652221
2021,163368688,177651367
2021,163369457,177652222
2021,163523591,177814714
2021,163523591,177814715
2021,163369457,177652223
2021,163369458,177652224
2021,163368689,177651368
2021,163368689,177651369
2021,163368058,177650663
2021,163368690,177651370
2021,163368691,177651371
2021,163368059,177650664
2021,163368692,177651372
2021,163368692,177651373
2021,163368692,177651374
2021,163368060,177650665
2021,163368693,177651375
2021,163368061,177650666
2021,163368716,177651400
2021,163368717,177651401
2021,163368062,177650667
2021,163368718,177651402
2021,163368063,177650668
2021,163368720,177651405
2021,163368064,177650669
2021,163368721,177651406
2021,163368721,177651407
2021,163368721,177651408
2021,163368065,177650670
2021,163368722,177651409
2021,163368065,177650671
2021,163368723,177651410
2021,163368066,177650672
2021,163368724,177651411
2021,163368066,177650673
2021,163368067,177650674
2021,163523592,177814716
2021,163373998,177657121
2021,163368726,177651413
2021,163368726,177651414
2021,163368726,177651415
2021,163368727,177651416
2021,163368068,177650675
2021,163368728,177651417
2021,163368069,177650676
2021,163368729,177651418
2021,163368070,177650677
2021,163368730,177651419
2021,163368731,177651420
2021,163373999,177657122
2021,163368732,177651421
2021,163458053,177745291
2021,163368734,177651423
2021,163368735,177651425
2021,163374000,177657123
2021,163368736,177651424
2021,163374001,177657124
2021,163368737,177651426
2021,163374002,177657125
2021,163368738,177651427
2021,163523593,177814717
2021,163374003,177657126
2021,163368739,177651428
2021,163368739,177651429
2021,163374004,177657127
2021,163368740,177651430
2021,163368740,177651431
2021,163374005,177657128
2021,163368741,177651432
2021,163374006,177657129
2021,163368742,177651433
2021,163368743,177651434
2021,163374008,177657132
2021,163368744,177651435
2021,163368745,177651436
2021,163368745,177651437
2021,163374008,177657133
2021,163374009,177657134
2021,163368746,177651436
2021,163368746,177651437
2021,163374010,177657135
2021,163458355,177745576
2021,163368747,177651438
2021,163522637,177813642
2021,163368748,177651439
2021,163522637,177813643
2021,163368749,177651440
2021,163374231,177657382
2021,163523594,177814718
2021,163374232,177657383
2021,163523595,177814720
2021,163523596,177814719
2021,163523597,177814719
2021,163374233,177657384
2021,163368750,177651441
2021,163368750,177651442
2021,163368750,177651443
2021,163374234,177657385
2021,163368751,177651444
2021,163368751,177651445
2021,163374235,177657386
2021,163368769,177651465
2021,163368769,177651466
2021,163368769,177651467
2021,163374236,177657387
2021,163368770,177651468
2021,163368770,177651469
2021,163374237,177657388
2021,163368771,177651470
2021,163374237,177657389
2021,163374238,177657390
2021,163368767,177651463
2021,163368772,177651471
2021,163374239,177657391
2021,163368773,177651472
2021,163374239,177657392
2021,163374190,177657345
2021,163368774,177651473
2021,163458357,177745578
2021,163374191,177657346
2021,163368775,177651474
2021,163374192,177657347
2021,163368825,177651532
2021,163368825,177651533
2021,163374192,177657348
2021,163374193,177657349
2021,163368827,177651535
2021,163374194,177657350
2021,163368828,177651536
2021,163368829,177651537
2021,163374194,177657351
2021,163374195,177657352
2021,163368830,177651538
2021,163374196,177657353
2021,163368831,177651539
2021,163368831,177651540
2021,163374197,177657354
2021,163368832,177651541
2021,163374197,177657355
2021,163374197,177657356
2021,163374198,177657357
2021,163458362,177745584
2021,163374209,177657360
2021,163368833,177651542
2021,163374210,177657361
2021,163368834,177651543
2021,163374211,177657362
2021,163458366,177745588
2021,163374212,177657363
2021,163523598,177814721
2021,163523598,177814722
2021,163459140,177746365
2021,163368822,177651529
2021,163459143,177746368
2021,163368823,177651530
2021,163523599,177814723
2021,163523599,177814724
2021,163446516,177732762
2021,163368824,177651531
2021,163368835,177651544
2021,163446517,177732763
2021,163368836,177651545
2021,163368836,177651546
2021,163368837,177651547
2021,163446517,177732764
2021,163446517,177732765
2021,163446726,177733001
2021,163368838,177651548
2021,163368840,177651551
2021,163522638,177813644
2021,163458369,177745591
2021,163446727,177733002
2021,163458373,177745595
2021,163446728,177733003
2021,163368841,177651552
2021,163446729,177733004
2021,163523600,177814725
2021,163446729,177733005
2021,163446730,177733006
2021,163368842,177651553
2021,163368842,177651554
2021,163368843,177651555
2021,163446730,177733007
2021,163446731,177733008
2021,163458374,177745596
2021,163446731,177733009
2021,163446732,177733010
2021,163368844,177651556
2021,163446733,177733011
2021,163368845,177651557
2021,163522639,177813645
2021,163368846,177651558
2021,163368847,177651559
2021,163446734,177733012
2021,163368870,177651583
2021,163446735,177733013
2021,163446736,177733014
2021,163368871,177651584
2021,163446737,177733015
2021,163458378,177745601
2021,163458379,177745600
2021,163446956,177733245
2021,163368917,177651637
2021,163368918,177651638
2021,163446957,177733246
2021,163368919,177651639
2021,163368920,177651639
2021,163446958,177733247
2021,163368921,177651640
2021,163446959,177733248
2021,163368922,177651641
2021,163368922,177651642
2021,163368922,177651643
2021,163447217,177733529
2021,163368923,177651644
2021,163368915,177651633
2021,163368915,177651635
2021,163458293,177745521
2021,163368916,177651634
2021,163368916,177651636
2021,163523601,177814726
2021,163523601,177814727
2021,163523602,177814726
2021,163523602,177814727
2021,163458306,177745532
2021,163523603,177814726
2021,163523604,177814726
2021,163523605,177814726
2021,163458311,177745537
2021,163523606,177814726
2021,163368924,177651645
2021,163458311,177745538
2021,163458316,177745542
2021,163368925,177651646
2021,163368926,177651647
2021,163458325,177745551
2021,163523608,177814729
2021,163523608,177814730
2021,163459150,177746375
2021,163368927,177651648
2021,163368927,177651649
2021,163459153,177746378
2021,163368928,177651650
2021,163459163,177746386
2021,163368930,177651652
2021,163368931,177651653
2021,163459164,177746387
2021,163368932,177651654
2021,163522640,177813646
2021,163368934,177651656
2021,163522641,177813647
2021,163368937,177651658
2021,163522642,177813648
2021,163368938,177651659
2021,163368938,177651660
2021,163368940,177651662
2021,163368940,177651663
2021,163522642,177813649
2021,163522797,177813829
2021,163523609,177814731
2021,163523609,177814732
2021,163523609,177814733
2021,163522798,177813830
2021,163368942,177651665
2021,163522799,177813831
2021,163368945,177651668
2021,163522800,177813832
2021,163458383,177745606
2021,163522804,177813834
2021,163368946,177651669
2021,163522805,177813835
2021,163368948,177651671
2021,163522806,177813836
2021,163368950,177651673
2021,163522807,177813837
2021,163368953,177651677
2021,163521410,177812318
2021,163368954,177651678
2021,163368955,177651679
2021,163521411,177812319
2021,163368956,177651680
2021,163521414,177812322
2021,163369255,177652002
2021,163369255,177652003
2021,163369256,177652004
2021,163521417,177812326
2021,163369257,177652005
2021,163521539,177812463
2021,163369248,177651995
2021,163521736,177812679
2021,163458386,177745609
2021,163458390,177745613
2021,163521737,177812680
2021,163369249,177651996
2021,163521740,177812683
2021,163369251,177651999
2021,163458396,177745618
2021,163521743,177812686
2021,163369252,177652000
2021,163521746,177812689
2021,163369253,177652000
2021,163521748,177812691
2021,163369254,177652001
2021,163369258,177652006
2021,163369258,177652007
2021,163521750,177812693
2021,163369259,177652008
