data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,140967126,21,999999999,,
2021,140967128,38,1000,,
2021,140967129,38,225,,
2021,140967130,3,52000,2021-04-09,
2021,140967130,64,6000,2021-04-09,
2021,140967131,3,52000,,
2021,140967131,9,0,,
2021,140967131,25,20,,
2021,140967131,36,40000,,
2021,140967131,64,6000,,
2021,140967133,63,300,,
2021,140967134,20,200,,
2021,140967135,63,700,,
2021,140967136,9,0,,
2021,140967136,20,421,,
2021,140967273,6,300,,
2021,140967274,6,400,,
2021,140967275,3,4000,,
2021,140967341,31,4000,,
2021,140967342,38,2400,,
2021,140967343,51,0,,
2021,149599929,63,5,,
2021,140967344,38,500,,
2021,149599930,35,249,,
2021,140967345,4,270,,
2021,140967346,38,700,,
2021,140967436,20,2782,,
2021,140967437,38,150,,
2021,140967438,51,0,,
2021,140967564,63,225,,
2021,140967565,38,300,,
2021,140967566,20,3000,,
2021,140967567,36,175,,
2021,140967567,63,5,,
2021,140967568,3,25000,2021-04-12,
2021,140967569,3,25000,,
2021,140967570,38,4600,,
2021,140967571,38,1271,,
2021,140967572,3,27000,,
2021,140967572,63,2000,,
2021,140967573,63,1250,,
2021,140967574,17,920,,
2021,140967575,38,150,,
2021,140967576,19,26,,
2021,140967576,20,34,,
2021,141028933,63,300,,
2021,141028934,10,300,,
2021,140967577,3,8000,,
2021,140967578,31,500,,
2021,140967579,19,1200,,
2021,140967580,19,245,,
2021,140967581,51,0,,
2021,140967582,19,170,,
2021,140967583,31,3000,,
2021,140967726,36,2500,,
2021,140967727,51,0,,
2021,140967728,51,0,,
2021,140967729,63,999999999,,
2021,140967730,63,1100,,
2021,140967731,51,0,,
2021,140967732,10,,,
2021,140967733,7,550,,
2021,140967734,38,200,,
2021,141028935,31,200,,
2021,141028936,19,9800,,
2021,140967736,35,200,,
2021,141028937,20,110272,,
2021,140967737,19,358,,
2021,140967738,20,100,,
2021,140967739,19,500,,
2021,140967739,63,500,,
2021,141049112,26,600,,
2021,149592965,20,9300,,
2021,140967740,19,130,,
2021,140967740,20,3,,
2021,140965624,63,90,,
2021,140965625,38,999999999,,
2021,140965626,27,1400,,
2021,140965626,63,100,,
2021,140965627,20,100,,
2021,140965628,63,30,,
2021,140965629,19,1651,,
2021,140965630,63,999999999,,
2021,140965631,19,25,,
2021,140965632,38,27360,,
2021,140965633,19,535,,
2021,140965634,51,0,,
2021,140965647,19,334,,
2021,140965648,51,0,,
2021,140965649,38,500,,
2021,140965649,63,999999999,,
2021,140965650,17,100,,
2021,140965650,19,200,,
2021,140965651,38,999999999,,
2021,140965653,38,1501,,
2021,140965654,38,2000,,
2021,140965656,20,10,,
2021,140965791,35,999999999,,
2021,140965794,19,55,,
2021,140965798,63,999999999,,
2021,140965820,19,168,,
2021,140965823,51,0,,
2021,140966134,51,0,,
2021,140966137,7,262,,
2021,140966282,20,490,,
2021,140966283,63,999999999,,
2021,140966420,19,1065,,
2021,140966558,51,0,,
2021,140966560,19,109,,
2021,140966562,10,,,
2021,140966563,19,1500,,
2021,140966569,20,2000,,
2021,140966572,9,0,,
2021,140966579,10,3,,
2021,140966581,51,0,,
2021,140966764,38,1400,,
2021,140966768,63,70,,
2021,140967004,29,5000,,
2021,140967005,3,8000,2021-04-24,
2021,140967007,38,1500,,
2021,140967137,9,0,,
2021,140967137,20,165,,
2021,140967277,21,50,,
2021,140967277,63,20,,
2021,140967280,6,264,,
2021,140967281,63,999999999,,
2021,140967282,35,100,,
2021,140967283,19,138,,
2021,140967244,51,0,,
2021,140967347,29,200,,
2021,140967348,20,596,,
2021,140967451,25,140,,
2021,140967451,36,1000,,
2021,140967451,38,200,,
2021,140967451,61,250,,
2021,140967451,63,150,,
2021,140967453,19,24,,
2021,140967584,51,0,,
2021,141029077,20,1604,,
2021,140967585,4,200,,
2021,140967741,17,360,,
2021,140967760,3,9000,2021-04-27,
2021,140967761,19,16,,
2021,140967763,4,300,,
2021,140967764,9,0,,
2021,140967764,20,51,,
2021,140967764,25,5,,
2021,140967764,47,0,,
2021,140967768,20,25,,
2021,140967774,30,700,,
2021,140967775,59,4000,,
2021,140967777,38,251,,
2021,140967778,63,40,,
2021,140967779,38,225,,
2021,140965659,9,0,,
2021,140965659,20,220,,
2021,140965659,47,0,,
2021,140965660,63,94,,
2021,140965661,10,,,
2021,140965662,19,827,,
2021,140965663,20,4000,,
2021,140965635,51,0,,
2021,140965826,63,150,,
2021,141029078,3,9500,,
2021,140965827,20,350,,
2021,141029079,38,680,,
2021,141029093,13,350,,
2021,140965975,19,1000,,
2021,149592977,2,112,,
2021,140965977,20,999999999,,
2021,140965982,6,612,,
2021,140965982,20,620,,
2021,140965985,19,34,,
2021,141029094,38,245,,
2021,140965986,63,240,,
2021,140965988,38,999999999,,
2021,140965990,36,1000,,
2021,140965994,63,1000,,
2021,140966014,51,0,,
2021,140966014,63,30,,
2021,141029095,63,135,,
2021,141029096,63,135,,
2021,141029097,38,999999999,,
2021,141042901,30,50,,
2021,141042902,63,370,,
2021,141029098,30,200,,
2021,141029099,63,500,,
2021,141029100,38,200,,
2021,141029101,17,801,,
2021,141029102,19,100,,
2021,141029103,63,411,,
2021,141029104,38,700,,
2021,141029230,3,19000,,
2021,141029231,35,150,,
2021,141029232,51,0,,
2021,141029233,38,200,,
2021,141029439,38,240,,
2021,141029440,9,0,,
2021,141029440,27,300,,
2021,141029440,63,30,,
2021,141029441,10,10,,
2021,141029442,63,400,,
2021,141029596,63,3100,,
2021,141029597,63,530,,
2021,141029599,63,27,,
2021,141029600,51,0,,
2021,141029601,38,1000,,
2021,141029602,21,59653,,
2021,141029603,3,4500,,
2021,149593014,61,6640,,
2021,141029604,51,0,,
2021,141049118,20,10000,,
2021,141029605,9,0,,
2021,141029605,20,397,,
2021,149593194,52,0,,
2021,141029606,38,999999999,,
2021,141029607,30,150,,
2021,141029608,38,999999999,,
2021,141029610,20,537,,
2021,141029611,3,80,,
2021,141029612,20,325,,
2021,141029613,35,999999999,,
2021,141029613,63,2,,
2021,141029614,19,777,,
2021,141029615,63,20,,
2021,141029616,19,200,,
2021,141029617,19,473,,
2021,141029813,63,100,,
2021,141029814,20,3100,,
2021,141029815,19,500,,
2021,141029816,19,272,,
2021,141029817,38,50,,
2021,141029818,51,0,,
2021,141029819,16,1200,,
2021,141029819,63,100,,
2021,141029820,20,30,,
2021,141029821,63,77,,
2021,141029822,24,5400,,
2021,141029823,19,520,,
2021,141029824,63,175,,
2021,141029825,51,0,,
2021,141029826,20,14000,,
2021,141029827,6,150,,
2021,141029828,38,100,,
2021,141029829,36,500,,
2021,141029830,38,250,,
2021,141029831,19,248,,
2021,141029832,9,0,,
2021,141029832,20,613,,
2021,141029832,25,100,,
2021,141029832,47,0,,
2021,141029833,38,300,,
2021,141029834,9,0,,
2021,141029834,20,464,,
2021,141029834,25,150,,
2021,141029835,3,999999999,,
2021,141029836,63,75,,
2021,141029837,7,100,,
2021,141029837,13,3900,,
2021,141029837,17,6400,,
2021,141029837,19,100,,
2021,141029837,23,20,,
2021,141029837,26,600,,
2021,141030114,9,0,,
2021,141030114,20,1282,,
2021,141030115,19,111,,
2021,149593198,47,0,,
2021,141030116,17,8200,,
2021,141030116,20,300,,
2021,141030116,63,300,,
2021,141030074,19,300,,
2021,141030075,26,100,,
2021,141030077,51,0,,
2021,141030078,38,300,,
2021,141030080,38,650,,
2021,141030081,19,17,,
2021,141030082,63,50,,
2021,141030086,63,2390,,
2021,141030087,3,50000,2021-05-12,
2021,141030088,3,50000,,
2021,141030089,30,150,,
2021,141030092,51,0,,
2021,141030093,3,200,,
2021,141030117,20,100,,
2021,141030283,33,999999999,,
2021,141049441,49,1,2021-05-14,
2021,141049442,26,999999999,,
2021,141049442,49,999999999,,
2021,141030458,30,50,,
2021,141030459,63,999999999,,
2021,141030460,19,103,,
2021,141030461,63,600,,
2021,141030462,19,72,,
2021,141030463,16,10,,
2021,141030463,26,200,,
2021,141030464,8,42,,
2021,141030435,20,9000,,
2021,141030435,22,0,,
2021,141030677,19,111,,
2021,141025050,26,100,,
2021,141025050,36,129,,
2021,141025050,63,300,,
2021,141025051,17,292,,
2021,141025232,19,245,,
2021,141025234,19,250,,
2021,141025235,16,419,,
2021,141025235,63,2,,
2021,141025236,25,150,,
2021,141025238,30,338,,
2021,141027651,63,43,,
2021,141027652,61,900,,
2021,141027653,20,3459,,
2021,141027654,20,1500,,
2021,141027655,19,140,,
2021,141027673,6,240,,
2021,141027674,63,273,,
2021,141027675,38,52,,
2021,141027676,12,1599,,
2021,141027676,62,410,,
2021,141027676,63,188,,
2021,141027677,20,1900,,
2021,141027678,20,5000,,
2021,141027679,35,200,,
2021,141027681,63,50,,
2021,141027682,51,0,,
2021,141027683,8,198,,
2021,141027684,20,2000,,
2021,141027685,38,999999999,,
2021,149593205,52,0,,
2021,141027686,38,200,,
2021,141027687,25,15,,
2021,141027687,47,0,,
2021,141027688,38,240,,
2021,141027689,20,50,,
2021,141027689,63,999999999,,
2021,141027690,38,250,,
2021,141027691,20,300,,
2021,141027941,38,240,,
2021,141027942,9,0,,
2021,141027942,20,273,,
2021,141027942,47,0,,
2021,141027944,38,280,,
2021,141027946,38,150,,
2021,141027947,63,56,,
2021,141027948,6,9,,
2021,141027951,63,60,,
2021,141027952,20,13000,,
2021,141027954,19,70,,
2021,141027958,59,200,,
2021,141027959,38,2500,,
2021,141027961,38,250,,
2021,141027961,63,250,,
2021,141027962,15,400,,
2021,141027963,38,450,,
2021,141027964,35,999999999,,
2021,141027966,19,82,,
2021,141027967,63,30,,
2021,141027968,6,41,,
2021,141027969,38,3000,,
2021,141027970,63,25,,
2021,141027971,30,999999999,,
2021,141028135,63,999999999,,
2021,144050106,63,999999999,,
2021,141028137,3,2270,,
2021,141028501,38,900,,
2021,141028502,2,17,,
2021,141028672,38,200,,
2021,141028673,63,10,,
2021,141028674,20,20,,
2021,141028675,3,101,,
2021,141028676,38,800,,
2021,141028677,2,6,,
2021,141028677,8,999999999,,
2021,141028678,20,177,,
2021,141028680,64,11075,,
2021,141028681,63,149,,
2021,141028682,19,20,,
2021,141028683,10,,,
2021,141028684,38,50,,
2021,141028685,3,1800,,
2021,141028686,20,2000,,
2021,149593206,52,0,,
2021,141028687,20,161,,
2021,141028688,19,79,,
2021,149593208,52,0,,
2021,141028689,29,400,,
2021,141028690,26,800,,
2021,141028691,20,3500,,
2021,141028938,9,0,,
2021,141028938,20,1067,,
2021,141028896,51,0,,
2021,141028897,63,30,,
2021,141028898,20,40,,
2021,141028898,63,50,,
2021,141028899,20,46,,
2021,141028902,51,0,,
2021,141028903,19,515,,
2021,141028904,3,20000,,
2021,141028905,30,400,,
2021,141028906,36,389,,
2021,141028907,9,0,,
2021,141028907,20,100,,
2021,141028907,51,0,,
2021,141028907,61,350,,
2021,141028908,51,0,,
2021,141028909,20,385,,
2021,141028910,63,800,,
2021,141028911,27,400,,
2021,141028912,19,218,,
2021,141028913,38,999999999,,
2021,141028914,51,0,,
2021,141029105,6,120,,
2021,141029106,19,999999999,,
2021,141029107,19,57,,
2021,141029107,20,58,,
2021,141029107,36,149,,
2021,141029108,8,832,2021-05-29,
2021,141029109,8,832,,
2021,141049742,3,18000,,
2021,141029110,61,800,,
2021,141029246,19,499,,
2021,141029247,20,1500,,
2021,141029248,19,345,,
2021,141029249,63,225,,
2021,141029250,3,2500,,
2021,141029251,8,5,,
2021,141029252,29,400,,
2021,141029253,29,400,,
2021,141029254,3,6000,,
2021,141029255,19,109,,
2021,141029256,4,200,,
2021,141029257,19,1058,,
2021,141049744,9,0,,
2021,141049744,25,30,,
2021,141049744,38,30,,
2021,141049745,63,200,,
2021,141049746,51,0,,
2021,141049748,38,251,,
2021,141049749,38,100,,
2021,141049750,3,14000,2021-06-02,
2021,141049751,3,14000,,
2021,141049754,38,2000,,
2021,141049755,63,0,,
2021,141050248,31,1000,,
2021,141050249,2,1145,,
2021,141050252,8,125,2021-06-02,
2021,141050253,8,125,,
2021,141050254,38,270,,
2021,141050255,63,540,,
2021,141050256,63,36,,
2021,141050257,63,999999999,,
2021,141050275,4,100,,
2021,141050277,16,100,,
2021,141050281,63,30,,
2021,141050284,63,40,,
2021,141050286,63,50,,
2021,141050288,20,233,,
2021,141050414,63,15,,
2021,141050415,19,1541,,
2021,141050419,19,190,,
2021,141050422,20,1194,,
2021,141050559,63,999999999,,
2021,141050696,2,68,,
2021,141050830,51,0,,
2021,141050864,19,102,,
2021,141050866,19,112,,
2021,141050867,30,200,,
2021,141050868,38,100,,
2021,141050869,38,2500,,
2021,141050871,36,520,,
2021,141050874,38,50,,
2021,141050875,62,5000,,
2021,141050877,9,0,,
2021,141050877,61,200,,
2021,141051030,38,165,,
2021,141051033,19,69,,
2021,141051035,19,212,,
2021,141051037,63,275,,
2021,141051038,19,1035,,
2021,141051040,19,1132,,
2021,141051041,19,330,,
2021,144050107,3,999999999,,
2021,141051046,9,0,,
2021,141051047,3,27232,2021-06-07,
2021,141051048,3,27232,,
2021,141051049,19,150,,
2021,141051052,63,1000,,
2021,141051056,17,1650,,
2021,141051056,47,0,,
2021,141051160,20,95,,
2021,141051164,19,294,,
2021,141051166,38,300,,
2021,141051186,20,6000,,
2021,141051188,61,100,,
2021,149592407,17,1600,,
2021,141051191,6,442,,
2021,141051193,63,100,,
2021,141051194,63,10,,
2021,141051196,63,149,,
2021,141051198,36,299,,
2021,141051201,3,40000,2021-06-09,
2021,141051202,3,40000,,
2021,141051205,63,100,,
2021,141051206,3,25000,,
2021,141051207,19,530,,
2021,141051307,63,90,,
2021,141051308,51,0,,
2021,141051314,20,1030,,
2021,141051317,8,102,,
2021,141051319,63,100,,
2021,141051321,9,0,,
2021,141051321,20,80,,
2021,141051324,19,250,,
2021,141051326,51,0,,
2021,141051327,19,227,,
2021,141048852,38,225,,
2021,141048854,19,230,,
2021,141049129,19,280,,
2021,141049136,63,100,,
2021,141049137,63,10000,,
2021,141049140,38,3000,,
2021,141049144,3,1465,2021-06-13,
2021,141049145,3,1465,,
2021,141049147,3,23000,,
2021,141049325,63,150,,
2021,141049327,63,50,,
2021,141049328,29,175,,
2021,141049334,63,10,,
2021,141049336,19,10,,
2021,141049339,19,18,,
2021,141049341,63,927,,
2021,141049342,38,1501,,
2021,141049343,38,1001,,
2021,141049344,3,5301,2021-06-16,
2021,141049345,3,5301,,
2021,141049446,63,999999999,,
2021,141049590,38,200,,
2021,141049592,63,460,,
2021,141049594,3,7000,,
2021,149592235,9,0,,
2021,141049594,63,1200,,
2021,141049595,63,200,,
2021,149592235,20,400,,
2021,149592235,25,20,,
2021,144050108,20,25,,
2021,149592235,51,0,,
2021,149592235,61,1250,,
2021,149592235,63,50,,
2021,141049597,63,25,,
2021,141049601,3,1500,2021-06-15,
2021,149592251,52,0,,
2021,141049602,3,1500,,
2021,141049603,9,0,,
2021,149592290,6,1000,,
2021,141049603,20,40,,
2021,141049603,47,0,,
2021,141049605,63,130,,
2021,141049607,17,500,,
2021,141049608,20,245,,
2021,141049764,19,57,,
2021,141050125,13,480,,
2021,141050126,13,999999999,,
2021,141050130,63,19,,
2021,141050135,38,100,,
2021,141050136,7,1000,,
2021,141050138,4,250,,
2021,141050139,9,0,,
2021,141050139,38,60,,
2021,141050141,62,3432,,
2021,141050142,3,7000,,
2021,141050145,20,114,,
2021,141050146,19,796,,
2021,141050147,19,138,,
2021,141050289,19,129,,
2021,141050290,29,366,,
2021,141050291,63,20,,
2021,141050423,20,79,,
2021,141050560,38,446,,
2021,141050561,63,100,,
2021,141050562,13,750,,
2021,141050562,63,40,,
2021,141050563,7,600,,
2021,141050564,9,0,,
2021,141050564,20,315,,
2021,141050565,61,149,,
2021,141050566,9,0,,
2021,141050566,20,8299,,
2021,141050566,25,100,,
2021,141050566,51,0,,
2021,141050568,38,200,,
2021,141050569,38,2500,,
2021,141050570,7,700,,
2021,141050570,17,60,,
2021,141050570,20,40,,
2021,141050570,26,660,,
2021,141050570,63,2830,,
2021,141050571,38,15,,
2021,141050572,30,200,,
2021,141050698,30,500,,
2021,141050858,30,251,,
2021,141050860,2,70,,
2021,141043444,2,40,,
2021,141043445,61,400,,
2021,141043460,63,29,,
2021,141043461,20,119,,
2021,141043513,20,700,,
2021,141043489,51,0,,
2021,141043541,63,999999999,,
2021,141043542,63,999999999,,
2021,141043589,8,81,,
2021,149594545,17,2800,,
2021,141043591,20,50,,
2021,141043592,19,50,,
2021,141043596,63,2500,,
2021,141043621,8,25,,
2021,141043622,38,825,,
2021,141043623,38,500,,
2021,141043641,20,2,,
2021,141043650,63,200,,
2021,141043651,29,100,,
2021,141043652,17,1820,,
2021,141043653,31,150,,
2021,141043654,20,100,,
2021,141043654,36,1100,,
2021,141043654,63,999999999,,
2021,141043662,51,0,,
2021,141043664,38,240,,
2021,141043296,16,182,,
2021,141043297,38,200,,
2021,141043302,9,0,,
2021,141043302,47,0,,
2021,141043302,63,85,,
2021,141043303,39,2000,,
2021,141043304,19,136,,
2021,141043305,63,170,,
2021,141043306,20,20,,
2021,141043307,30,100,,
2021,141043308,19,900,,
2021,141043309,39,2000,,
2021,141043310,22,0,,
2021,141043311,20,300,,
2021,141043325,26,98,,
2021,141043325,63,66,,
2021,141043326,3,26947,,
2021,141043326,20,10000,,
2021,144050110,63,1100,,
2021,141043327,19,168,,
2021,141043328,19,558,,
2021,141043329,38,999999999,,
2021,141043330,4,30,,
2021,141043331,30,338,,
2021,141043343,2,76,,
2021,141043344,30,200,,
2021,141043344,38,250,,
2021,141043345,61,1235,,
2021,141043346,26,2100,,
2021,141043346,63,30801,,
2021,141043347,51,0,,
2021,141043348,17,160,,
2021,141043348,27,300,,
2021,141043349,38,200,,
2021,141043350,16,150,,
2021,149594545,20,40,,
2021,149594545,21,100,,
2021,144050111,26,50,,
2021,144050111,30,200,,
2021,144050111,63,500,,
2021,144050112,13,1,2021-07-11,
2021,144050113,13,999999999,,
2021,141043353,63,300,,
2021,141043354,19,1472,,
2021,141043355,16,999999999,,
2021,141043356,20,260,,
2021,141043357,9,0,,
2021,141043357,25,10,,
2021,141043358,61,500,,
2021,141043359,63,80,,
2021,141048991,38,200,,
2021,141048992,9,0,,
2021,141048992,17,1000,,
2021,141048992,63,2001,,
2021,141048993,38,999999999,,
2021,141048994,9,0,,
2021,141048994,20,2,,
2021,141048994,25,150,,
2021,141048995,20,600,,
2021,141048997,3,14979,,
2021,141048998,9,0,,
2021,141048998,20,130,,
2021,141048998,47,0,,
2021,141048999,38,1500,,
2021,141049000,63,800,,
2021,141049003,17,4000,,
2021,141049004,47,0,,
2021,141049149,63,999999999,,
2021,141049150,29,150,,
2021,141049150,63,50,,
2021,141049151,19,49,,
2021,141049152,19,754,,
2021,144050167,38,999999999,,
2021,144050168,38,500,,
2021,144050169,38,999999999,,
2021,144050170,38,500,,
2021,144050171,47,0,,
2021,144050172,20,1500,,
2021,144050173,19,74,,
2021,144050305,19,56,,
2021,144050306,20,6000,,
2021,141532173,3,16253,2021-07-02,
2021,141532174,3,16253,,
2021,141532174,6,1200,,
2021,141532174,9,0,,
2021,141532174,25,120,,
2021,141532174,47,0,,
2021,141532174,63,710,,
2021,141532175,19,224,,
2021,141532176,63,200,,
2021,141532177,9,0,,
2021,141532177,17,500,,
2021,141532177,20,300,,
2021,141532177,61,100,,
2021,141532177,63,150,,
2021,141532335,19,162,,
2021,141532336,30,999999999,,
2021,141532337,19,4,,
2021,141532456,19,98,,
2021,141532633,19,75,,
2021,141532634,19,395,,
2021,141532635,47,0,,
2021,141532636,9,0,,
2021,141532636,20,60,,
2021,141532636,47,0,,
2021,141532636,63,1641,,
2021,141532637,63,200,,
2021,141532638,7,600,,
2021,141532638,30,2000,,
2021,141532639,30,1300,,
2021,141532640,38,999999999,,
2021,141532641,30,1000,,
2021,141532642,19,250,,
2021,141532643,63,15,,
2021,141532644,20,60,,
2021,141532645,9,0,,
2021,141532645,20,50,,
2021,141532645,25,40,,
2021,141532645,47,0,,
2021,141532645,63,999999999,,
2021,141532646,26,200,,
2021,141532646,35,50,,
2021,141532647,20,300,,
2021,141532648,24,9000,,
2021,141532649,4,260,,
2021,141532650,19,134,,
2021,138453743,24,100,,
2021,141532651,20,80,,
2021,141532652,19,341,,
2021,138453755,9,0,2021-01-01,
2021,138453755,25,60,2021-01-01,
2021,138453756,9,0,,
2021,138453756,20,60,,
2021,138453756,25,60,,
2021,141532653,38,7000,,
2021,141532781,33,200,,
2021,138269781,7,900,,
2021,141532782,33,100,,
2021,138266932,63,3000,,
2021,141532783,63,100,,
2021,138453792,63,500,,
2021,141532784,47,0,,
2021,141532802,30,600,,
2021,138268047,63,1,,
2021,141532803,38,999999999,,
2021,140971711,7,1,,
2021,141532804,63,999999999,,
2021,140971711,45,1,,
2021,141532805,19,92,,
2021,138477459,7,1,,
2021,141532806,6,250,,
2021,138477460,20,120,,
2021,141532806,9,0,,
2021,138477465,63,125,,
2021,141532806,17,1509,,
2021,141532806,20,300,,
2021,141532807,63,490,,
2021,141532808,19,296,,
2021,138477993,9,0,,
2021,138477993,25,100,,
2021,138477993,38,50,,
2021,138477993,47,0,,
2021,141532809,63,999999999,,
2021,138477401,63,300,,
2021,138477462,20,2288,,
2021,141532810,3,35000,,
2021,138453793,38,1,2021-01-19,
2021,138453794,38,1,,
2021,141532811,63,150,,
2021,138477999,63,1,,
2021,138478003,20,500,,
2021,141532812,17,4916,,
2021,138477402,63,1,,
2021,141532785,20,1738,,
2021,138269782,63,1,,
2021,141532786,19,220,,
2021,138453796,63,1,,
2021,141529893,30,300,,
2021,138453795,47,0,,
2021,138477994,63,1,,
2021,141529894,3,42000,2021-07-08,
2021,138266934,63,1,,
2021,141529895,3,42000,,
2021,138453797,8,120,2021-01-27,
2021,138453798,8,120,,
2021,141529897,38,100,,
2021,138478004,63,1,,
2021,141529899,19,60,,
2021,138269783,63,18,,
2021,138266935,47,0,,
2021,141529900,63,10,,
2021,138453799,20,93,,
2021,141529901,4,160,,
2021,141529901,16,100,,
2021,141529901,23,60,,
2021,141529901,36,500,,
2021,141529901,63,190,,
2021,141529902,63,999999999,,
2021,138270948,9,0,,
2021,138270948,21,1,,
2021,138270948,47,0,,
2021,141529903,4,999999999,,
2021,138266936,9,0,,
2021,138266936,10,1,,
2021,138266936,20,29,,
2021,138266936,25,1,,
2021,141529904,63,900,,
2021,138453800,63,20,,
2021,141529905,20,20,,
2021,138269784,63,1,,
2021,141529906,20,20,,
2021,141529907,20,100,,
2021,138476785,20,30,,
2021,141529908,20,638,,
2021,141529909,20,1610,,
2021,138476787,63,1,,
2021,141529910,9,0,2021-07-08,
2021,138270650,22,0,,
2021,138270651,20,5920,,
2021,141529911,9,0,,
2021,141529911,63,181,,
2021,141529912,29,500,,
2021,138270652,20,70,,
2021,141529913,63,7,2021-07-09,
2021,141529915,19,67,,
2021,138477034,16,114,,
2021,141529916,3,30000,,
2021,138476722,9,0,,
2021,138476722,17,101500,,
2021,138476722,21,1,,
2021,138476722,25,2800,,
2021,138476722,47,0,,
2021,138476722,63,250,,
2021,141529917,38,480,,
2021,138476786,21,1,,
2021,141529919,51,0,,
2021,138476724,21,1,,
2021,138477032,63,101,,
2021,138270730,10,,,
2021,141529920,30,165,,
2021,138476723,63,1,,
2021,141529921,10,,,
2021,138477037,63,1,,
2021,141529922,29,200,,
2021,138270731,10,,,
2021,141529923,19,57,,
2021,147605559,7,200,,
2021,141529924,9,0,,
2021,138270653,63,1,,
2021,138476726,9,0,,
2021,141529924,20,40,,
2021,141529924,25,20,,
2021,141529924,61,1200,,
2021,141529925,19,580,,
2021,138476975,19,65,2021-02-17,
2021,138476976,19,65,,
2021,141529926,17,220,,
2021,138476725,9,0,,
2021,141529927,8,150,,
2021,138270672,36,667,,
2021,141529928,63,50,,
2021,138477035,20,100,,
2021,138477036,8,20,,
2021,141529929,3,999999999,,
2021,138477040,30,100,,
2021,141529930,36,25,,
2021,138476727,21,1,,
2021,141529931,38,200,,
2021,147594301,7,200,,
2021,141529932,9,0,,
2021,141529932,25,50,,
2021,141529932,47,0,,
2021,138477038,10,,,
2021,141529933,63,250,,
2021,138477005,20,300,,
2021,141529934,45,20,,
2021,141529935,20,2200,,
2021,138270655,10,,,
2021,138477004,3,251,,
2021,141530104,19,751,,
2021,138482228,9,0,,
2021,138482228,20,380,,
2021,138482228,25,20,,
2021,138482228,63,1,,
2021,138477041,21,1,,
2021,138270719,63,450,,
2021,141530105,63,200,,
2021,138270610,20,1989,,
2021,141530106,8,35,,
2021,144003336,20,400,,
2021,141530107,19,50,,
2021,138477019,31,100,,
2021,141530107,36,800,,
2021,141530108,17,400,,
2021,141532109,21,300,,
2021,141530109,19,54,2021-07-12,
2021,138270616,16,25,,
2021,141530110,19,54,,
2021,140971714,63,1000,,
2021,141530111,2,69,,
2021,140971715,63,1000,2021-03-01,
2021,140971716,63,1000,,
2021,141530111,19,342,,
2021,141530112,20,863,,
2021,140971720,9,0,,
2021,141530113,9,0,,
2021,141530113,20,845,,
2021,141530114,19,375,,
2021,140971722,21,1,,
2021,141530129,3,12000,,
2021,140971865,17,9000,,
2021,140971866,21,1,,
2021,141530130,9,0,,
2021,140971867,3,1,,
2021,141530131,47,0,,
2021,140971997,47,0,,
2021,141530132,19,29,,
2021,140971999,63,500,,
2021,141530133,6,70,,
2021,141530250,63,100,,
2021,140972001,21,1,,
2021,140972002,21,1,,
2021,141530251,2,34,,
2021,140972003,22,0,,
2021,141530252,63,100,,
2021,141530253,63,25,,
2021,140972021,63,1,,
2021,140972022,20,7800,,
2021,141530254,19,155,,
2021,140972023,22,0,,
2021,141530255,63,106,,
2021,140972024,20,7521,,
2021,141530256,63,20,,
2021,140972025,63,1,,
2021,141530257,3,19000,2021-07-16,
2021,140972026,20,530,2021-03-13,
2021,140972027,20,530,,
2021,141530258,3,19000,,
2021,140972028,10,,,
2021,141530259,9,0,,
2021,140972151,20,1,,
2021,141530259,63,98,,
2021,141530260,3,3500,2021-07-16,
2021,140972152,20,1,,
2021,141530261,3,3500,,
2021,140972153,23,1,,
2021,141530262,38,999999999,,
2021,141530263,20,20,,
2021,141532224,20,106,2021-03-16,
2021,141532225,20,106,,
2021,141530264,63,49,,
2021,140972154,63,1,,
2021,141530265,19,200,,
2021,140972155,21,22023,,
2021,141530266,19,93,,
2021,140972156,8,1,,
2021,141530267,6,58,,
2021,140972158,31,1,,
2021,141530268,38,951,,
2021,140972159,3,5000,,
2021,141530269,9,0,,
2021,140972304,13,450,,
2021,141530269,38,1899,,
2021,141530269,63,100,,
2021,141530329,6,840,,
2021,141530329,7,800,,
2021,141530329,17,650,,
2021,140972306,21,8970,,
2021,141530329,20,2600,,
2021,141530329,25,1600,,
2021,141530329,63,100,,
2021,141530330,20,2516,,
2021,140972307,3,20000,,
2021,141530457,3,12300,2021-07-17,
2021,140972308,36,150,,
2021,141530458,3,12300,,
2021,141530458,38,150,,
2021,140972309,3,1000,,
2021,141530458,47,0,,
2021,141530458,63,100,,
2021,141530459,16,999999999,,
2021,140972310,20,4800,,
2021,141530460,38,251,,
2021,140972311,20,18000,,
2021,141530461,38,149,,
2021,141530462,63,500,,
2021,141532226,21,1,,
2021,141530463,19,700,,
2021,141532227,9,0,,
2021,141532227,20,150,,
2021,141532227,22,0,,
2021,141532227,63,1,,
2021,141530665,19,850,,
2021,141530666,63,999999999,,
2021,141532202,3,2000,,
2021,141532203,9,0,,
2021,141532204,20,800,,
2021,141530667,35,50,,
2021,141530903,19,224,,
2021,141532205,20,1,,
2021,141532206,22,0,,
2021,141532207,16,600,,
2021,141530904,17,960,,
2021,141532208,17,350,,
2021,141530905,63,999999999,,
2021,144003341,38,10000,2021-05-19,
2021,144003342,38,10000,,
2021,141530906,20,1500,,
