data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2022,151514786,152644042,7,,
2022,158762096,161021625,4,,
2022,158762098,161021628,7,,
2022,151514789,152644045,7,,
2022,158762101,161021630,4,,
2022,162674628,165579594,4,,
2022,158762104,161021633,7,,
2022,158985403,161295664,4,,
2022,162504885,165380640,4,,
2022,158762415,161021978,1,,
2022,162504889,165380644,1,,
2022,158762416,161021978,4,,
2022,158765129,161025372,5,,1
2022,158765130,161025372,7,1,
2022,158765142,161025387,7,,
2022,151515538,152644944,7,,
2022,162504899,165380659,2,,
2022,158765161,161025411,7,,
2022,162504904,165380667,4,,
2022,158765168,161025422,4,,
2022,162504915,165380693,4,,
2022,158765169,161025422,7,,
2022,158765170,161025423,7,,
2022,158765174,161025426,7,,
2022,162375431,165216347,6,,
2022,158765178,161025434,7,,
2022,162375432,165216348,7,,
2022,158765052,161025274,7,,
2022,162375433,165216349,4,,
2022,158765057,161025281,7,,
2022,162375434,165216350,7,,
2022,158851161,161127864,4,,
2022,151517428,152647212,4,,
2022,158765083,161025310,7,,
2022,158765090,161025319,7,,
2022,158742909,161000763,7,,
2022,162375435,165216354,4,,
2022,158742890,161000733,4,,
2022,151517439,152647229,4,,
2022,151517442,152647232,1,,
2022,158742894,161000738,5,,1
2022,151517445,152647235,7,,
2022,151517447,152647237,7,,
2022,151517315,152647078,7,,
2022,151517319,152647082,7,,
2022,151517322,152647087,7,,
2022,158742895,161000738,7,1,
2022,158742899,161000745,4,,
2022,151517325,152647090,7,,
2022,158742900,161000745,7,,
2022,158742908,161000760,7,,
2022,151517329,152647094,4,,
2022,151517332,152647098,6,,
2022,158743151,161001060,7,,
2022,162375436,165216358,4,,
2022,162375437,165216359,7,,
2022,158743157,161001070,7,,
2022,151517915,152647864,7,,
2022,151518300,152648351,4,,
2022,158743159,161001074,4,,
2022,162507083,165383395,4,,
2022,151518309,152648366,7,,
2022,162507084,165383395,5,,1
2022,162507085,165383395,7,1,
2022,158743163,161001078,7,,
2022,158743166,161001081,7,,
2022,151518668,152648809,7,,
2022,158743187,161001107,4,,
2022,162375488,165216439,4,,
2022,158743192,161001110,4,,
2022,151519582,152649914,4,,
2022,162383863,165228440,4,,
2022,158743490,161001427,4,,
2022,162375573,165216562,7,,
2022,158743491,161001427,7,,
2022,158743710,161001697,7,,
2022,158743723,161001711,7,,
2022,158743731,161001718,7,,
2022,158743736,161001723,4,,
2022,151521296,152652081,4,,
2022,162506968,165383251,7,,
2022,158743749,161001736,4,,
2022,151511993,152640573,7,,
2022,158743937,161001976,7,,
2022,158743938,161001977,4,,
2022,162375574,165216569,7,,
2022,158743939,161001978,4,,
2022,151511959,152640518,4,,
2022,158743958,161002005,7,,
2022,162375575,165216570,4,,
2022,158743959,161002008,4,,
2022,151511964,152640525,4,,
2022,158743961,161002010,7,,
2022,162383864,165228442,4,,
2022,158743967,161002019,4,,
2022,151512464,152641162,6,,
2022,158743969,161002022,7,,
2022,162391632,165238957,4,,
2022,151512468,152641169,7,,
2022,162391633,165238957,5,,
2022,162391634,165238957,7,,
2022,158743977,161002030,7,,
2022,158743978,161002031,7,,
2022,158744194,161002262,7,,
2022,158744200,161002268,7,,
2022,158744204,161002273,7,,
2022,158744208,161002278,4,,
2022,151512471,152641172,7,,
2022,162370228,165208627,7,,
2022,158744210,161002280,7,,
2022,158744234,161002305,7,,
2022,151512478,152641179,7,,
2022,158744279,161002357,7,,
2022,151512487,152641189,6,,
2022,151512890,152641726,7,,
2022,158744317,161002402,7,,
2022,158744366,161002456,7,,
2022,151512893,152641733,1,,
2022,162383865,165228443,7,,
2022,162375599,165216610,4,,
2022,158744461,161002571,7,,
2022,162375600,165216611,7,,
2022,162375601,165216613,4,,
2022,158744493,161002607,7,,
2022,151512901,152641745,4,,
2022,151512903,152641748,7,,
2022,158744515,161002636,4,,
2022,162375602,165216614,7,,
2022,158744575,161002708,4,,
2022,162375603,165216615,7,,
2022,151512910,152641754,7,,
2022,158744603,161002736,1,,
2022,155200364,156920825,7,,
2022,158745529,161003828,4,,
2022,151512912,152641758,4,,
2022,151512913,152641759,7,,
2022,158745530,161003828,7,,
2022,158745534,161003831,7,,
2022,158745541,161003839,4,,
2022,158745542,161003840,4,,
2022,158745544,161003842,7,,
2022,162376817,165218251,7,,
2022,158745546,161003845,7,,
2022,151512926,152641775,7,,
2022,158745570,161003872,7,,
2022,162376837,165218271,7,,
2022,162376851,165218291,4,,
2022,158745574,161003876,7,,
2022,158745575,161003877,4,,
2022,162376879,165218328,7,,
2022,158745576,161003878,4,,
2022,158745577,161003878,7,,
2022,162376893,165218350,7,,
2022,158745581,161003882,7,,
2022,162376909,165218369,4,,
2022,158745582,161003884,4,,
2022,162376910,165218369,7,,
2022,158745584,161003886,7,,
2022,162376780,165218199,4,,
2022,158745587,161003890,4,,
2022,158745588,161003890,7,,
2022,158745590,161003895,7,,
2022,162367008,165204350,7,,
2022,162376797,165218219,4,,
2022,158745592,161003897,1,,
2022,162376808,165218241,4,,
2022,158745594,161003900,4,,
2022,165953362,169327563,7,,
2022,162377740,165219511,4,,
2022,158745598,161003904,4,,
2022,158745601,161003906,4,,
2022,158745604,161003909,4,,
2022,158745607,161003913,7,,
2022,151515566,152644983,4,,
2022,151515567,152644983,7,,
2022,158985404,161295665,7,,
2022,158745810,161004149,7,,
2022,151516591,152646186,7,,
2022,158745811,161004150,7,,
2022,151516599,152646193,7,,
2022,158745814,161004153,4,,
2022,162377813,165219612,7,,
2022,158745816,161004155,7,,
2022,151517344,152647110,5,,
2022,158745817,161004156,4,,
2022,162377830,165219635,4,,
2022,165982137,169360516,7,,
2022,158745821,161004162,7,,
2022,158745822,161004163,7,,
2022,151517361,152647134,4,,
2022,158745825,161004166,1,,
2022,162378226,165220168,7,,
2022,158745826,161004166,4,,
2022,158745828,161004169,7,,
2022,158745831,161004172,7,,
2022,158745834,161004178,4,,
2022,158745835,161004178,7,,
2022,158745838,161004183,7,,
2022,162506979,165383263,7,,
2022,158746042,161004433,7,,
2022,151517919,152647869,7,,
2022,151518312,152648369,7,,
2022,151518253,152648294,7,,
2022,158746050,161004441,7,,
2022,162378227,165220175,4,,
2022,158746054,161004446,4,,
2022,151518686,152648830,7,,
2022,151518689,152648834,7,,
2022,158746057,161004450,7,,
2022,151518693,152648837,7,,
2022,158746060,161004453,7,,
2022,151518694,152648840,4,,
2022,158746062,161004455,4,,
2022,162378228,165220177,7,,
2022,158746064,161004458,4,,
2022,155186518,156895861,5,,
2022,158746065,161004458,7,,
2022,158761878,161021366,1,,
2022,155186519,156895863,7,,
2022,155185339,156894544,6,,
2022,158761879,161021366,4,,
2022,158761881,161021371,7,,
2022,162378272,165220247,7,,
2022,155186522,156895867,4,,
2022,158761885,161021374,7,,
2022,162378273,165220249,4,,
2022,162378274,165220249,7,,
2022,158761886,161021377,7,,
2022,158761888,161021381,7,,
2022,155185342,156894546,7,,
2022,158761889,161021383,5,,
2022,155186526,156895873,7,,
2022,158761890,161021383,7,,
2022,155200373,156920834,7,,
2022,158761894,161021386,7,,
2022,158761897,161021389,7,,
2022,162367639,165205153,7,,
2022,158761898,161021391,7,,
2022,162367656,165205180,4,,
2022,158761901,161021394,7,,
2022,158761902,161021396,4,,
2022,162368216,165205914,4,,
2022,162368217,165205914,7,,
2022,158761903,161021398,7,,
2022,155200390,156920850,4,,
2022,155200391,156920850,7,,
2022,158761904,161021400,7,,
2022,158761906,161021404,4,,
2022,162368225,165205931,4,,
2022,158761907,161021404,7,,
2022,158761909,161021408,7,,
2022,155200416,156920874,7,,
2022,158769619,161031156,7,,
2022,158761912,161021411,4,,
2022,162368296,165206001,4,,
2022,158762107,161021636,5,,
2022,158762108,161021636,7,,
2022,158762110,161021639,7,,
2022,155200624,156921105,7,,
2022,158769620,161031159,3,,
2022,155200625,156921107,7,,
2022,158762113,161021646,5,,1
2022,155200707,156921207,7,,
2022,158762114,161021646,7,1,
2022,155200709,156921210,7,,
2022,158762116,161021648,7,,
2022,162368325,165206046,4,,
2022,158762118,161021654,4,,
2022,158762124,161021660,7,,
2022,162368372,165206114,4,,
2022,162368382,165206127,7,,
2022,158762126,161021662,7,,
2022,158762127,161021665,7,,
2022,155190518,156900906,7,,
2022,158762131,161021668,7,,
2022,162367890,165205462,5,,
2022,158762138,161021679,4,,
2022,162367900,165205474,4,,
2022,162367901,165205474,7,,
2022,158851169,161127876,7,,
2022,162367944,165205520,4,,
2022,158762141,161021687,4,,
2022,162367952,165205532,4,,
2022,158762144,161021690,7,,
2022,155238829,156967425,6,,
2022,158762145,161021691,7,,
2022,158762147,161021693,7,,
2022,158762148,161021694,4,,
2022,162368983,165206764,4,,
2022,158762429,161021994,7,,
2022,158762433,161022002,4,,
2022,158762437,161022006,5,,1
2022,158762438,161022006,7,1,
2022,158762708,161022318,4,,
2022,162368990,165206775,7,,
2022,162369003,165206788,7,,
2022,158762709,161022318,7,,
2022,162389727,165236618,6,,
2022,158762713,161022325,4,,
2022,162368964,165206741,4,,
2022,162368972,165206753,7,,
2022,158762693,161022297,7,,
2022,155191534,156902386,7,,
2022,162369014,165206799,7,,
2022,158762696,161022302,7,,
2022,158762699,161022306,4,,
2022,155191663,156902837,4,,
2022,155191664,156902837,7,,
2022,158762700,161022309,7,,
2022,158762702,161022312,7,,
2022,162369221,165207053,7,,
2022,158762703,161022314,5,,1
2022,158762704,161022314,7,1,
2022,162506988,165383272,4,,
2022,162506989,165383272,7,,
2022,158762711,161022321,4,,
2022,158762712,161022321,7,,
2022,158762985,161022634,4,,
2022,162369553,165207496,4,,
2022,162369554,165207497,7,,
2022,162506998,165383283,4,,
2022,162369555,165207498,7,,
2022,158762991,161022643,7,,
2022,162369556,165207500,4,,
2022,155191985,156903883,1,,
2022,158762995,161022646,7,,
2022,158762999,161022651,4,,
2022,162369557,165207501,4,,
2022,158763694,161023492,5,,1
2022,158763695,161023492,7,1,
2022,158764298,161024271,7,,
2022,158764306,161024277,4,,
2022,162369533,165207466,7,,
2022,158764312,161024284,7,,
2022,158764319,161024298,7,,
2022,162369677,165207699,4,,
2022,162369678,165207700,4,,
2022,158764323,161024305,7,,
2022,158764329,161024314,7,1,
2022,155199127,156919308,7,,
2022,158764336,161024327,5,,1
2022,155199210,156919414,4,,
2022,158764337,161024327,7,1,
2022,158764345,161024337,7,,
2022,162369679,165207702,1,,
2022,158764355,161024356,7,,
2022,162369680,165207704,4,,
2022,155199383,156919628,7,,
2022,165982138,169360518,7,,
2022,158742950,161000814,7,,
2022,155227903,156954406,6,,
2022,162369681,165207705,7,,
2022,162369682,165207706,7,,
2022,158742954,161000817,4,,
2022,158742955,161000819,7,,
2022,155199680,156920004,7,,
2022,158742958,161000824,7,,
2022,158742959,161000829,4,,
2022,162369721,165207763,7,,
2022,162384026,165228687,6,,
2022,155199781,156920131,7,,
2022,158742963,161000834,7,,
2022,158742916,161000778,5,,1
2022,155199782,156920133,7,,
2022,155199783,156920134,4,,
2022,158742917,161000778,7,1,
2022,162369775,165207878,4,,
2022,158742918,161000779,5,,1
2022,158742919,161000779,7,1,
2022,162369776,165207879,4,,
2022,158742925,161000788,7,,
2022,158742927,161000791,7,,
2022,155199785,156920136,7,,
2022,158742928,161000792,4,,
2022,155224212,156950043,7,,
2022,158742929,161000792,7,,
2022,158742942,161000805,7,,
2022,158742944,161000807,4,,
2022,158742947,161000811,4,,
2022,155199868,156920238,6,,
2022,158742948,161000811,7,,
2022,158742949,161000812,7,,
2022,165953368,169327569,7,,
2022,155225679,156951728,7,,
2022,158742966,161000840,7,,
2022,155225957,156952047,4,,
2022,155225958,156952047,7,,
2022,158769623,161031164,4,,
2022,158769624,161031164,5,,
2022,158769625,161031164,7,,
2022,155199869,156920241,7,,
2022,158742969,161000843,7,1,
2022,162369777,165207883,4,,
2022,162507003,165383291,4,,
2022,155225960,156952050,6,,
2022,158743201,161001117,4,,
2022,162369778,165207885,7,,
2022,155225975,156952070,7,,
2022,155225976,156952071,7,,
2022,162369779,165207887,7,,
2022,158743202,161001117,7,,
2022,158743205,161001119,4,,
2022,155225977,156952073,7,,
2022,158743206,161001119,7,,
2022,158743209,161001121,7,,
2022,155199871,156920245,7,,
2022,158743214,161001128,5,,
2022,155225978,156952075,7,,
2022,155225979,156952076,6,,
2022,158743215,161001128,7,,
2022,158743242,161001159,7,,
2022,155225980,156952077,7,,
2022,158743244,161001161,4,,
2022,162507006,165383295,4,,
2022,158743248,161001166,7,,
2022,162369848,165208017,7,,
2022,158743249,161001167,7,,
2022,158743252,161001170,7,,
2022,162369849,165208020,4,,
2022,158743257,161001174,7,,
2022,155196908,156914761,7,,
2022,158743260,161001176,4,,
2022,158743263,161001179,7,,
2022,162369898,165208090,4,,
2022,158743267,161001182,4,,
2022,162369899,165208091,4,,
2022,158743218,161001131,7,,
2022,158743221,161001134,4,,
2022,158743230,161001143,5,,1
2022,158743231,161001143,7,1,
2022,162369993,165208230,7,1,
2022,158743235,161001146,7,,
2022,158743238,161001148,7,,
2022,158769628,161031168,4,,
2022,158743496,161001433,4,,
2022,158743497,161001433,7,,
2022,162380576,165223863,6,,
2022,158743499,161001436,5,,1
2022,158743500,161001436,7,1,
2022,158743464,161001395,7,,
2022,158743466,161001398,4,,
2022,162370011,165208265,4,,
2022,158743468,161001400,7,,
2022,155197749,156917647,4,,
2022,158743469,161001401,4,,
2022,155197750,156917648,7,,
2022,158743470,161001402,5,,
2022,155197752,156917650,4,,
2022,158743471,161001402,7,,
2022,158743473,161001404,4,,
2022,162370012,165208267,7,,
2022,158743474,161001407,4,,
2022,162370013,165208270,7,,
2022,158743478,161001413,4,,
2022,158812125,161081941,4,,
2022,162370014,165208272,4,,
2022,162370015,165208272,7,,
2022,158812126,161081945,7,,
2022,158812128,161081950,4,,
2022,155197777,156917680,4,,
2022,158812130,161081953,7,,
2022,158812133,161081956,7,,
2022,158812134,161081957,4,,
2022,158812136,161081960,7,,
2022,158812138,161081962,5,,
2022,155198037,156917988,7,,
2022,158812139,161081962,7,,
2022,155198038,156917989,4,,
2022,158812304,161082173,4,,
2022,155198039,156917990,7,,
2022,158812305,161082173,7,,
2022,158812306,161082174,4,,
2022,158812307,161082174,7,,
2022,158812309,161082176,7,,
2022,155198042,156917994,7,,
2022,158812481,161082380,7,,
2022,155198045,156917997,4,,
2022,158812484,161082384,4,,
2022,155198046,156917998,7,,
2022,158812489,161082393,4,,
2022,155198047,156918001,7,,
2022,158812492,161082397,4,,
2022,158812493,161082397,7,,
2022,158812495,161082399,7,1,
2022,155198187,156918167,6,,
2022,155198188,156918167,7,,
2022,158985405,161295666,5,,1
2022,158985406,161295666,7,1,
2022,158812776,161082738,7,,
2022,162370087,165208396,5,,
2022,162499955,165373929,5,,
2022,158812779,161082743,7,,
2022,158812782,161082747,4,,
2022,162500010,165374009,7,,
2022,162500032,165374030,7,,
2022,158812784,161082749,7,,
2022,162500055,165374056,4,,
2022,158812788,161082755,4,,
2022,155198273,156918276,6,,
2022,158812790,161082758,4,,
2022,155198274,156918278,1,,
2022,158812792,161082761,7,,
2022,155198401,156918427,7,,
2022,158812794,161082764,1,,
2022,155198402,156918428,7,,
2022,158812795,161082764,4,,
2022,162391635,165238958,6,,
2022,155198406,156918431,5,,
2022,155195639,156911827,7,,
2022,158812964,161082972,7,,
2022,155195800,156912323,7,,
2022,158761926,161021436,4,,
2022,158761928,161021440,4,,
2022,155195805,156912340,7,,
2022,155195810,156912351,7,,
2022,158761929,161021443,4,,
2022,162500180,165374200,7,,
2022,158761930,161021445,4,,
2022,155195813,156912363,7,,
2022,158761932,161021447,4,,
2022,162500200,165374222,4,,
2022,158761934,161021455,7,,
2022,155195816,156912373,4,,
2022,162501369,165375717,7,,
2022,158761935,161021457,4,,
2022,155196006,156912924,4,,
2022,162501379,165375727,4,,
2022,158761939,161021460,7,,
2022,155196010,156912941,7,,
2022,158761940,161021461,7,,
2022,158761941,161021464,4,,
2022,155196222,156913570,7,,
2022,158761943,161021467,7,,
2022,162501468,165375856,7,,
2022,155232463,156959932,7,,
2022,155196439,156914194,4,,
2022,158761944,161021468,4,,
2022,155196443,156914200,7,,
2022,158761945,161021470,4,,
2022,158761946,161021470,7,,
2022,158761947,161021471,4,,
2022,155197046,156915359,7,,
2022,165953351,169327552,5,,
2022,165953352,169327552,7,,
2022,162921148,165860048,1,,
2022,158762150,161021696,4,,
2022,162501648,165376125,7,,
2022,158762151,161021696,7,,
2022,158762152,161021698,4,,
2022,162389728,165236619,6,,
2022,162501745,165376271,7,1,
2022,158762154,161021702,4,,
2022,155197275,156916467,4,,
2022,155197429,156917184,6,,
2022,158762155,161021702,7,,
2022,158762156,161021703,4,,
2022,158762157,161021704,7,1,
2022,158762158,161021705,4,,
2022,158762159,161021706,4,,
2022,158762160,161021708,7,,
2022,158762162,161021710,4,,
2022,158762163,161021711,4,,
2022,162501814,165376375,7,,
2022,158762164,161021712,4,,
2022,155197431,156917196,7,,
2022,158762166,161021714,7,,
2022,158762167,161021715,7,,
2022,155197432,156917210,7,,
2022,158762168,161021717,4,,
2022,162501451,165375835,4,,
2022,158762169,161021717,7,,
2022,158762170,161021720,7,,
2022,155197435,156917228,7,,
2022,158762172,161021724,7,,
2022,158762175,161021727,4,,
2022,155197437,156917240,7,,
2022,158762176,161021729,7,1,
2022,162501559,165375983,4,,
2022,158762440,161022008,7,,
2022,162507013,165383301,7,,
2022,162501702,165376211,1,,
2022,158762723,161022339,7,,
2022,155197448,156917265,3,,
2022,155197449,156917265,7,,
2022,155197455,156917270,6,,
2022,158763001,161022655,7,,
2022,155207434,156928544,7,,
2022,158851353,161128075,7,,
2022,155207437,156928546,4,,
2022,158764375,161024383,7,,
2022,162370201,165208573,7,1,
2022,155207440,156928549,4,,
2022,155207441,156928550,7,,
2022,158743272,161001186,4,,
2022,155207534,156928660,4,,
2022,162370202,165208577,4,,
2022,158743273,161001188,7,,
2022,155207537,156928663,4,,
2022,155207538,156928663,7,,
2022,158743278,161001192,7,,
2022,155207541,156928665,6,,
2022,158743280,161001195,4,,
2022,162470072,165337720,7,,
2022,155245444,156975910,7,,
2022,158743532,161001476,7,,
2022,162370945,165209834,4,,
2022,165953372,169327574,5,,1
2022,165953373,169327574,7,1,
2022,158743771,161001773,7,1,
2022,162370850,165209687,4,,
2022,158743772,161001776,5,,
2022,158743773,161001776,7,,
2022,158743775,161001778,4,,
2022,158743778,161001781,4,,
2022,162370854,165209692,4,,
2022,158743779,161001781,7,,
2022,158743781,161001783,7,,
2022,155235603,156963539,6,,
2022,158743785,161001787,3,,
2022,162370203,165208581,7,,
2022,158743786,161001787,7,,
2022,158743789,161001789,4,,
2022,162370204,165208583,4,,
2022,158743790,161001789,7,,
2022,158743793,161001793,4,,
2022,155210039,156932130,4,,
2022,158743797,161001799,7,,
2022,162370222,165208616,7,,
2022,158743799,161001802,4,,
2022,155210043,156932135,7,,
2022,158743802,161001805,7,,
2022,155210044,156932137,7,,
2022,158743988,161002042,4,,
2022,155210159,156932278,7,,
2022,158743991,161002047,7,,
2022,155197459,156917275,7,,
2022,158743994,161002050,7,,
2022,158744000,161002055,7,,
2022,155210272,156932405,7,,
2022,158744607,161002740,7,,
2022,162370223,165208620,7,,
2022,158744609,161002743,7,,
2022,158744621,161002757,4,,
2022,158744628,161002763,7,,
2022,155210277,156932413,7,,
2022,158769630,161031170,5,,
2022,155210393,156932548,7,,
2022,155249000,156979713,7,,
2022,155210394,156932550,7,,
2022,162373335,165213087,4,,
2022,162373336,165213087,7,,
2022,158745893,161004248,7,1,
2022,155210511,156932712,7,,
2022,158746073,161004467,4,,
2022,162373028,165212666,7,,
2022,155210487,156932681,4,,
2022,158762177,161021733,4,,
2022,158762181,161021738,7,1,
2022,162470074,165337723,4,,
2022,158762183,161021740,4,,
2022,162373392,165213184,4,,
2022,158762184,161021741,4,,
2022,158762185,161021741,7,,
2022,158769631,161031171,5,,
2022,162373393,165213186,6,,
2022,162373394,165213186,7,,
2022,158769632,161031171,7,,
2022,158762446,161022015,4,,
2022,155207269,156928341,4,,
2022,155207369,156928461,7,,
2022,158762451,161022020,4,,
2022,155207445,156928553,4,,
2022,155207446,156928554,4,,
2022,158762452,161022020,7,,
2022,158762453,161022021,4,,
2022,158762726,161022342,4,,
2022,158763005,161022661,7,,
2022,158763714,161023522,4,,
2022,158763722,161023532,7,,
2022,158763727,161023537,7,,
2022,158763732,161023543,4,,
2022,158763733,161023543,7,,
2022,158764495,161024553,1,,
2022,162373390,165213177,7,1,
2022,155207545,156928669,7,,
2022,158742978,161000854,4,,
2022,162373395,165213190,4,,
2022,158742980,161000856,7,,
2022,162373415,165213211,7,,
2022,158742983,161000861,7,,
2022,162373435,165213258,7,,
2022,158743281,161001196,7,1,
2022,155209906,156931955,4,,
2022,158743537,161001481,7,,
2022,155209907,156931956,4,,
2022,155209908,156931956,7,,
2022,158743541,161001487,7,,
2022,158743507,161001445,4,,
2022,155249001,156979714,7,,
2022,162373442,165213273,7,,
2022,158743508,161001445,7,,
2022,162921149,165860049,4,,
2022,158743517,161001457,4,,
2022,155209910,156931960,4,,
2022,158743803,161001806,4,,
2022,155209911,156931962,7,,
2022,158744001,161002056,7,,
2022,155209991,156932069,7,,
2022,155209992,156932071,7,,
2022,162373455,165213303,4,,
2022,155209996,156932075,7,,
2022,162507017,165383305,4,,
2022,155210045,156932139,7,,
2022,155210279,156932417,4,,
2022,158856962,161134752,4,,
2022,158856963,161134752,7,,
2022,158744729,161002888,4,,
2022,155210282,156932422,7,,
2022,158744756,161002919,7,,
2022,155237036,156965084,7,,
2022,155210283,156932423,6,,
2022,158744791,161002966,7,,
2022,162373481,165213349,4,,
2022,155210395,156932553,7,,
2022,158744808,161002986,7,1,
2022,158745631,161003944,7,,
2022,158745894,161004249,4,,
2022,155210488,156932682,4,,
2022,158745896,161004251,4,,
2022,158745840,161004187,4,,
2022,155210489,156932685,7,,
2022,162373553,165213511,4,,
2022,158745841,161004187,7,,
2022,155232464,156959935,7,,
2022,162371253,165210264,7,,
2022,158746076,161004477,5,,1
2022,155210680,156932936,7,,
2022,158746077,161004477,7,1,
2022,165968755,169344987,5,,1
2022,162371237,165210242,4,,
2022,165968756,169344987,7,1,
2022,158761957,161021479,4,,
2022,158761958,161021479,7,,
2022,158761959,161021481,4,,
2022,155210825,156933124,7,,
2022,158761961,161021484,4,,
2022,158762187,161021743,4,,
2022,158762193,161021747,7,,
2022,155210827,156933129,7,,
2022,158762201,161021753,7,,
2022,162372938,165212537,4,,
2022,158762204,161021756,5,,1
2022,155231592,156958912,7,,
2022,158762205,161021756,7,1,
2022,158762210,161021762,4,,
2022,158762212,161021765,4,,
2022,162372992,165212614,4,,
2022,158762213,161021765,7,,
2022,158762220,161021772,4,,
2022,158762221,161021772,7,,
2022,158762223,161021776,5,,1
2022,162373001,165212627,4,,
2022,158762224,161021776,7,1,
2022,158762459,161022032,4,,
2022,155207272,156928345,7,,
2022,162373419,165213218,4,,
2022,162380577,165223867,6,,
2022,155207554,156928679,6,,
2022,158762464,161022041,7,,
2022,155207555,156928680,6,,
2022,158762467,161022047,7,,
2022,162373416,165213213,4,,
2022,162373421,165213223,4,,
2022,158762470,161022051,7,,
2022,155207557,156928682,7,,
2022,158762727,161022344,4,,
2022,162373422,165213224,4,,
2022,158762731,161022348,4,,
2022,162507021,165383310,4,,
2022,155245460,156975924,7,,
2022,158762738,161022357,4,,
2022,158985407,161295668,4,,
2022,162507026,165383318,4,,
2022,158762744,161022366,7,,
2022,158762746,161022369,7,,
2022,155207621,156928763,7,,
2022,158762747,161022371,4,,
2022,158762748,161022371,7,,
2022,158762752,161022377,4,,
2022,162373424,165213234,4,,
2022,155210047,156932141,7,,
2022,158762762,161022386,7,,
2022,158762763,161022387,4,,
2022,158762764,161022387,7,,
2022,162389729,165236621,6,,
2022,155210195,156932319,7,,
2022,158762766,161022390,4,,
2022,155210198,156932321,7,,
2022,158762769,161022394,7,,
2022,155210284,156932425,7,,
2022,158763754,161023567,4,,
2022,155210490,156932688,4,,
2022,155210491,156932688,7,,
2022,158763760,161023572,5,,
2022,155210493,156932690,4,,
2022,158763761,161023572,7,,
2022,158763766,161023582,7,,
2022,158763776,161023593,7,,
2022,155233094,156960712,4,,
2022,158764534,161024605,4,,
2022,162373466,165213324,7,,
2022,155233095,156960713,7,,
2022,155233096,156960714,7,,
2022,158764542,161024612,4,,
2022,158764546,161024616,7,,
2022,162373545,165213496,1,,
2022,158764429,161024465,4,,
2022,158764434,161024474,4,,
2022,155229038,156955793,7,,
2022,158764440,161024483,7,,
2022,155229039,156955795,7,,
2022,158764451,161024496,7,,
2022,155229041,156955797,7,,
2022,155229042,156955798,7,,
2022,155229043,156955799,4,,
2022,155229044,156955799,7,,
2022,158740264,160997650,4,,
2022,158740266,160997653,4,,
2022,162373546,165213498,4,,
2022,158740268,160997656,7,,
2022,155229047,156955804,7,,
2022,155232954,156960530,7,,
2022,158740269,160997658,7,,
2022,158740272,160997661,7,,
2022,155232955,156960531,7,,
2022,158740273,160997663,4,,
2022,155229048,156955806,7,,
2022,158740298,160997691,7,,
2022,155233098,156960716,4,,
2022,158740300,160997694,7,,
2022,158740303,160997699,4,,
2022,162373570,165213534,4,,
2022,158740540,160997980,7,,
2022,155229230,156956020,7,,
2022,155229231,156956021,7,,
2022,158740543,160997984,7,,
2022,158740544,160997986,7,,
2022,155229334,156956136,7,,
2022,158740546,160997989,5,,1
2022,158740547,160997989,7,1,
2022,158740548,160997993,4,,
2022,155229335,156956138,4,,
2022,155229336,156956139,7,,
2022,162373583,165213554,4,,
2022,162373584,165213554,7,,
2022,155229339,156956143,4,,
2022,155229491,156956332,7,,
2022,158740549,160997993,7,,
2022,155257900,156989702,7,,
2022,158740551,160997996,4,,
2022,165982139,169360523,7,,
2022,155229495,156956338,4,,
2022,155229496,156956338,7,,
2022,158856976,161134767,4,,
2022,158740555,160998001,5,,1
2022,155232130,156959545,7,,
2022,158740556,160998001,7,1,
2022,158740557,160998003,7,,
2022,158740561,160998008,7,,
2022,155232131,156959546,4,,
2022,155229499,156956341,7,,
2022,158740606,160998070,7,,
2022,162373607,165213594,7,,
2022,155232133,156959548,4,,
2022,158740608,160998072,7,,
2022,155229500,156956342,7,,
2022,158740611,160998075,4,,
2022,155232136,156959550,7,,
2022,158740612,160998077,4,,
2022,155232137,156959551,7,,
2022,158740613,160998077,7,,
2022,158740623,160998086,7,,
2022,155232138,156959552,4,,
2022,158740626,160998093,7,,
2022,155229859,156956748,7,,
2022,158741046,160998537,7,,
2022,158741051,160998541,4,,
2022,158741052,160998541,7,,
2022,162389730,165236622,6,,
2022,158741058,160998551,7,,
2022,155229863,156956752,4,,
2022,158741060,160998555,4,,
2022,155230016,156956966,6,,
2022,158741062,160998557,7,,
2022,155230017,156956967,7,,
2022,158741064,160998560,4,,
2022,155230018,156956968,7,,
2022,158741068,160998565,4,,
2022,155230019,156956969,7,,
2022,162381176,165224658,6,,
2022,155230021,156956971,4,,
2022,158741070,160998568,7,,
2022,158741473,160999001,4,,
2022,158741474,160999001,7,,
2022,158741477,160999003,7,,
2022,158769885,161031599,7,,
2022,162370952,165209856,4,,
2022,162370955,165209863,7,,
2022,158770221,161031979,4,,
2022,155230167,156957157,4,,
2022,158770230,161031991,4,,
2022,158770811,161032749,4,,
2022,162370969,165209881,5,,
2022,162371521,165210610,4,,
2022,158770812,161032749,7,,
2022,162371543,165210633,4,,
2022,158770813,161032750,7,,
2022,158770814,161032751,7,,
2022,155230172,156957164,7,1,
2022,165982140,169360524,1,,
2022,165982141,169360524,4,,
2022,158741437,160998962,4,,
2022,155249002,156979715,6,,
2022,158741438,160998962,7,,
2022,158741441,160998964,4,,
2022,162388807,165235545,7,,
2022,158741442,160998964,7,,
