data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2022,162394788,20,60,,
2022,162394788,25,100,,
2022,162394955,19,485,,
2022,158732107,35,50,,
2022,158732246,8,42,,
2022,158732248,35,50,,
2022,158732248,38,100,,
2022,158732435,38,300,,
2022,158732542,6,460,,
2022,158732542,7,1250,,
2022,158732542,9,0,,
2022,158732542,17,450,,
2022,158739861,38,200,,
2022,158739864,9,0,,
2022,158732547,27,800,,
2022,158732563,34,150,,
2022,158739865,27,250,,
2022,162911983,63,150,,
2022,158732568,9,0,,
2022,158732568,20,630,,
2022,158732568,25,50,,
2022,158732568,63,1,,
2022,158732572,63,100,,
2022,158739867,30,250,,
2022,158739868,27,150,,
2022,158732577,16,100,,
2022,158740175,7,100,,
2022,158732578,31,900,,
2022,158740461,3,3500,,
2022,158740461,63,200,,
2022,158732580,27,250,,
2022,158732583,6,75,,
2022,158732583,7,300,,
2022,158732583,25,100,,
2022,158732583,38,100,,
2022,158732584,38,150,,
2022,158732776,38,135,,
2022,158732782,9,0,,
2022,158732782,63,1020,,
2022,158732905,7,779,,
2022,158732905,9,0,,
2022,158740464,9,0,,
2022,158740464,47,0,,
2022,158732907,38,300,,
2022,158732909,20,600,,
2022,158732909,25,200,,
2022,158732909,63,250,,
2022,158732914,27,300,,
2022,158729839,20,100,,
2022,158729839,38,250,,
2022,158729839,63,100,,
2022,158729842,6,120,,
2022,158730105,38,1,,
2022,158730107,38,500,,
2022,158730108,30,200,,
2022,158730109,20,180,,
2022,158730115,38,1300,,
2022,158740472,63,1,,
2022,158740473,63,500,,
2022,158730120,38,350,,
2022,165638528,42,500,,
2022,158730127,2,11,,
2022,158730127,7,5,,
2022,158730131,27,180,,
2022,158730133,63,1050,,
2022,162394956,10,,,
2022,158730137,16,200,,
2022,162394957,19,20,,
2022,158730139,3,11000,2022-05-02,
2022,165632883,52,0,,
2022,158730140,3,11000,,
2022,158730140,7,400,,
2022,158730140,9,0,,
2022,158730140,47,0,,
2022,158730691,16,1000,,
2022,165632884,19,500,,
2022,162394962,38,85,,
2022,162394963,11,1,,
2022,162394963,20,400,,
2022,162394963,22,0,,
2022,162394963,25,195,,
2022,162394963,47,0,,
2022,162394964,21,14,,
2022,158730695,30,200,,
2022,162394966,63,5,,
2022,158730699,38,300,,
2022,158730890,38,351,,
2022,158730893,38,150,,
2022,158731140,31,1600,,
2022,158772530,3,1,2022-05-02,
2022,158772531,3,1,,
2022,158772531,20,2300,,
2022,158731387,7,1473,,
2022,158731390,38,400,,
2022,158731544,9,0,,
2022,158731544,20,20,,
2022,158731546,7,1,,
2022,158731547,20,400,2022-04-29,
2022,158731547,27,600,2022-04-29,
2022,158731548,20,400,,
2022,158731548,27,600,,
2022,158740475,47,0,,
2022,158731678,6,20,2022-05-02,
2022,158731678,63,25,2022-05-02,
2022,158731679,6,20,,
2022,158731679,63,35,,
2022,158731887,3,23000,2022-05-03,
2022,158731888,3,23000,,
2022,158731888,17,3000,,
2022,158731888,20,500,,
2022,158731888,27,650,,
2022,162526594,35,50,,
2022,158732249,35,1,,
2022,158732251,38,200,2022-05-03,
2022,158732252,38,200,,
2022,158732255,2,20,,
2022,162526598,35,400,,
2022,165638540,27,1,2022-05-03,
2022,158732259,63,400,,
2022,158740932,9,0,,
2022,158740932,16,15,,
2022,158740932,25,50,,
2022,158732262,7,1000,,
2022,158732262,20,240,,
2022,158732264,35,500,,
2022,162526725,30,251,,
2022,162394967,19,125,,
2022,162394968,19,195,,
2022,162394970,19,177,2022-10-29,
2022,162394971,19,177,,
2022,162922997,19,1962,,
2022,158732269,2,50,,
2022,158732285,6,298,,
2022,158772537,3,12170,2022-05-05,
2022,158772538,3,12170,,
2022,158772538,6,100,,
2022,158732286,30,100,,
2022,162922998,63,4000,,
2022,158732287,3,25000,2022-05-04,
2022,165632885,10,100,,
2022,165632885,17,600,,
2022,165632886,4,150,,
2022,158732288,3,25000,,
2022,158773247,35,10,,
2022,162522771,61,200,,
2022,158740936,35,500,,
2022,162923000,50,15,,
2022,158732289,31,1600,,
2022,162522775,19,1,,
2022,158732290,30,600,,
2022,158965058,9,0,,
2022,158732291,63,2000,,
2022,158740937,31,1000,,
2022,158773256,7,698,,
2022,158773264,3,15000,2022-06-14,
2022,158773265,3,15000,,
2022,158740941,9,0,,
2022,158740941,20,17,,
2022,158740941,21,999999998,,
2022,158740941,47,0,,
2022,158732446,6,338,,
2022,158732446,17,175,,
2022,158732446,25,316,,
2022,158732448,30,125,,
2022,158732449,19,90,,
2022,158740948,9,0,,
2022,158740948,20,500,,
2022,158740948,63,550,,
2022,158732451,38,100,,
2022,158965059,38,500,,
2022,162522968,20,1200,,
2022,165632887,63,3,,
2022,165632888,8,200,,
2022,158732453,38,251,,
2022,158732454,38,1,,
2022,158732455,6,20000,,
2022,158732455,7,400,,
2022,158732455,16,100,,
2022,158732457,38,500,,
2022,158732458,27,1,,
2022,162526728,3,16000,2022-07-03,
2022,162526729,3,16000,,
2022,158740952,6,1600,,
2022,158740952,25,300,,
2022,158732467,19,500,,
2022,158732469,24,1,,
2022,158732471,19,129,,
2022,162526369,52,0,,
2022,158732474,63,50,,
2022,158813591,20,1,2022-04-17,
2022,158813592,20,10901,,
2022,158732475,38,500,,
2022,158741308,38,3500,,
2022,158741309,38,3500,,
2022,158732476,19,29,,
2022,158732477,16,478,,
2022,158732479,6,326,,
2022,158732481,19,99,2022-05-05,
2022,158732482,19,307,,
2022,158732484,9,0,,
2022,158732484,25,25,,
2022,158813593,4,200,2022-05-05,
2022,158813594,4,200,,
2022,158741314,31,400,,
2022,158732485,6,450,,
2022,158741319,31,3250,,
2022,158732589,31,2000,,
2022,158732590,38,251,,
2022,158773281,3,13151,2022-05-28,
2022,158773282,3,13151,,
2022,158773282,7,330,,
2022,158773282,9,0,,
2022,158773282,20,57,,
2022,158773282,22,0,,
2022,158773282,25,50,,
2022,158773282,27,120,,
2022,158773282,63,250,,
2022,158741322,20,20,,
2022,158732595,30,100,,
2022,158732600,7,250,,
2022,162526640,52,0,,
2022,162526808,19,283,,
2022,162526811,19,68,2022-11-05,
2022,162526812,19,68,,
2022,162526814,9,0,,
2022,162526814,22,0,,
2022,162526814,47,0,,
2022,162526814,51,0,,
2022,162526816,20,1,,
2022,158732600,9,0,,
2022,158732606,19,39,,
2022,158732606,63,698,,
2022,158732609,36,750,,
2022,158813736,19,381,2022-05-06,
2022,158813737,19,381,,
2022,158773289,63,15000,,
2022,158732610,16,50,,
2022,158741327,9,0,,
2022,158732612,20,117,,
2022,158732614,63,238,,
2022,158773290,16,20,,
2022,158732616,38,1000,,
2022,158741329,63,200,,
2022,158732620,4,150,,
2022,158732621,38,900,,
2022,158732786,16,1500,,
2022,158732787,63,300,,
2022,158732785,9,0,,
2022,158732785,26,200,,
2022,158732785,47,0,,
2022,158732785,63,1,,
2022,165638565,3,10000,2022-06-08,
2022,165638566,3,10000,,
2022,158732886,16,41,,
2022,158741333,63,700,,
2022,162526732,36,1500,,
2022,162526817,19,50,,
2022,162526818,63,20,,
2022,158773317,4,2000,,
2022,158732892,59,1000,,
2022,158732893,19,55,,
2022,158732894,16,127,,
2022,158732898,63,123,,
2022,158744098,63,10600,2022-04-05,
2022,158744099,63,10600,,
2022,158813739,63,125,,
2022,158732922,63,1,,
2022,165638576,3,19950,2022-05-16,
2022,165638577,3,19950,,
2022,165638577,63,360,,
2022,158813740,30,251,,
2022,158744101,38,1,,
2022,158729851,16,194,,
2022,158965062,16,15,,
2022,158965062,30,20,,
2022,158744105,35,800,,
2022,158965063,27,251,,
2022,158965064,27,251,,
2022,158744106,19,251,,
2022,158744110,3,6429,2022-05-09,
2022,158744111,3,6429,,
2022,162911984,20,100,2022-05-08,
2022,162911984,25,30,2022-05-08,
2022,162911984,63,100,2022-05-08,
2022,162911985,20,100,,
2022,162911985,25,30,,
2022,162911985,63,100,,
2022,158765798,35,200,,
2022,158729908,16,50,,
2022,158744116,3,20000,2022-05-18,
2022,158744117,3,20000,,
2022,158765808,35,500,,
2022,158729913,30,100,,
2022,158744118,27,200,,
2022,158729914,19,192,,
2022,158729915,29,100,,
2022,158729919,19,193,,
2022,158765833,63,1,2022-06-14,
2022,158765834,63,1,,
2022,158729879,16,33,,
2022,158730143,26,120,,
2022,158730145,6,48,,
2022,158730149,63,910,,
2022,158730150,63,75,,
2022,158730154,9,0,,
2022,158730154,20,125,,
2022,158730154,47,0,,
2022,158730154,63,15,,
2022,158765851,6,2650,,
2022,158765851,25,800,,
2022,158765851,63,900,,
2022,158730157,19,200,,
2022,158730158,3,85000,2022-05-17,
2022,158730159,3,85000,,
2022,158814949,30,251,,
2022,158730163,38,300,,
2022,158744123,9,0,,
2022,158744123,20,4000,,
2022,158744123,22,0,,
2022,158744123,25,20,,
2022,158744123,38,300,,
2022,158744123,63,5,,
2022,158730169,38,1000,,
2022,158730170,63,20,,
2022,158765863,38,251,,
2022,158730360,19,246,,
2022,158730361,8,57,,
2022,158744128,9,0,,
2022,158744128,25,50,,
2022,158744128,47,0,,
2022,162911989,35,200,,
2022,158730367,16,275,,
2022,158730368,63,511,,
2022,158730369,7,100,,
2022,162526736,10,,,
2022,165966369,3,275,,
2022,165966370,20,2300,2022-11-08,
2022,165966371,9,0,,
2022,165966371,20,2300,,
2022,165966371,25,50,,
2022,162526821,20,2543,,
2022,162526822,38,1,,
2022,162526824,9,0,,
2022,165632889,42,1497,,
2022,162526829,19,250,,
2022,162526831,3,8000,,
2022,162526831,38,400,,
2022,165966372,21,400,,
2022,165632891,30,85,,
2022,162520933,19,157,,
2022,162520935,20,100,,
2022,162520935,63,1,,
2022,162520966,19,130,,
2022,165632892,4,500,,
2022,165632893,20,4000,,
2022,165632896,21,5616,,
2022,165632897,20,5616,,
2022,162520981,50,1440,,
2022,162520990,50,53,,
2022,162520993,20,40,,
2022,162520996,36,679,,
2022,162520999,20,1975,2022-11-18,
2022,162521000,20,1975,,
2022,162521983,54,500,,
2022,162522398,19,172,,
2022,162923002,20,2045,,
2022,165966373,9,0,2022-11-21,
2022,165966374,9,0,,
2022,165966374,19,1267,,
2022,162522781,21,1,,
2022,162522782,20,4932,,
2022,162522731,19,56,,
2022,162522970,6,99,,
2022,162522970,9,0,,
2022,162522970,20,30,,
2022,162522970,25,25,,
2022,162522970,51,0,,
2022,162522971,21,7100,,
2022,162522973,6,10,,
2022,162522973,16,27,,
2022,162523263,42,593,,
2022,162523273,10,,,
2022,158730420,31,1100,,
2022,158730422,9,0,,
2022,158730422,20,3,,
2022,158730422,47,0,,
2022,158730423,16,28,2022-05-11,
2022,158730424,16,28,,
2022,158745682,63,600,,
2022,158745684,30,40,,
2022,158730425,9,0,,
2022,158730425,16,12,,
2022,158730425,25,25,,
2022,158730425,63,8,,
2022,158730427,38,500,,
2022,158730429,63,700,,
2022,158745687,7,800,,
2022,158745689,20,23,,
2022,158730435,63,109,,
2022,158745691,35,200,,
2022,158730436,16,1000,,
2022,158965065,35,251,,
2022,158730439,16,480,,
2022,158730393,38,300,,
2022,158965066,63,1,,
2022,158745692,63,6500,,
2022,158730396,63,100,,
2022,158730400,3,13000,2022-05-12,
2022,158730401,3,13000,,
2022,158730401,10,9100,,
2022,158730401,20,1000,,
2022,158730401,25,999999998,,
2022,158730401,63,180,,
2022,158730402,7,200,,
2022,158745693,3,8000,2022-05-31,
2022,158745694,3,8000,,
2022,158730700,20,78,,
2022,158730700,38,40,,
2022,158730707,38,480,,
2022,158745701,7,1400,,
2022,158745701,25,500,,
2022,158745701,63,650,,
2022,158730709,38,400,,
2022,158730710,9,0,,
2022,158730710,25,70,,
2022,158730713,63,150,,
2022,158745949,63,5,,
2022,158730714,6,50,,
2022,158745950,9,0,,
2022,158745950,25,30,,
2022,158730715,30,200,,
2022,158766533,63,251,,
2022,158767238,35,50,,
2022,158745951,38,251,,
2022,158730717,20,660,,
2022,158730722,38,200,,
2022,158730725,7,1200,,
2022,158767387,38,1,2022-05-14,
2022,158767388,38,1,,
2022,158730727,63,100,,
2022,158767397,35,250,,
2022,158730730,19,58,,
2022,158730734,38,3000,,
2022,158730736,3,10000,2022-05-14,
2022,158730737,3,10000,,
2022,158730738,7,100,,
2022,158730740,63,1,,
2022,165638598,30,200,,
2022,158730742,3,2500,2022-05-16,
2022,158730743,3,2500,,
2022,158730746,36,199,2022-05-14,
2022,158730747,36,239,,
2022,158965068,27,1000,,
2022,158730895,36,249,2022-05-14,
2022,158730896,36,249,,
2022,158730898,3,6000,2022-05-17,
2022,158730899,3,6000,,
2022,158730901,3,3500,2022-05-18,
2022,158730902,3,3500,,
2022,158730906,35,200,,
2022,158730909,17,1500,,
2022,158730910,3,15000,2022-05-17,
2022,158730911,3,15000,,
2022,158730911,47,0,,
2022,158730913,3,3001,2022-05-15,
2022,158730914,3,3001,,
2022,158767402,3,251,,
2022,158814446,3,1,2022-05-15,
2022,158814447,3,1,,
2022,158814453,30,300,,
2022,158814454,7,1000,,
2022,158814454,26,400,,
2022,158767407,27,750,,
2022,158730922,36,149,2022-05-15,
2022,158730923,36,149,,
2022,158745959,16,100,,
2022,158767413,3,300,,
2022,158965069,27,251,,
2022,158965070,7,251,,
2022,158746135,31,225,,
2022,158825014,26,450,,
2022,158825014,62,120,,
2022,158825014,63,50,,
2022,158746137,30,100,,
2022,158746138,29,235,,
2022,158965071,9,0,,
2022,158965071,27,1001,,
2022,158746141,38,800,,
2022,158825015,7,3800,,
2022,158825015,20,700,,
2022,158825015,63,600,,
2022,158825017,9,0,,
2022,158825017,20,60,,
2022,158825017,47,0,,
2022,158746143,30,200,,
2022,158825018,6,250,,
2022,158825020,63,40,,
2022,158825022,19,150,,
2022,158825025,30,251,,
2022,158825026,17,6300,,
2022,158825026,20,25000,,
2022,158825028,16,40,,
2022,158814813,17,500,,
2022,158814832,7,1000,,
2022,158814849,36,308,,
2022,158746165,38,250,,
2022,158746167,36,171,2022-05-16,
2022,158746168,36,171,,
2022,158746171,30,50,,
2022,158746172,16,10,,
2022,158815798,20,8900,,
2022,162525287,38,1,,
2022,158815798,25,50,,
2022,158761995,63,150,,
2022,158825030,7,360,,
2022,158761996,38,900,,
2022,158825034,42,5000,,
2022,158825036,63,400,,
2022,158825037,36,575,,
2022,158825037,60,450,,
2022,158761997,63,500,,
2022,158825004,10,1,,
2022,158761999,38,500,,
2022,162394625,2,75,,
2022,158825005,8,20,,
2022,158825005,16,90,,
2022,158825005,25,5,,
2022,158762002,16,36,,
2022,158762002,30,225,,
2022,158814469,3,500,,
2022,158825115,20,910,,
2022,158825116,19,250,,
2022,158825076,19,250,,
2022,158825078,31,30,,
2022,162922436,3,20000,2022-05-20,
2022,162922437,3,20000,,
2022,158965072,4,150,,
2022,158825082,4,400,,
2022,158762563,16,790,,
2022,158762563,30,200,,
2022,158965073,3,230,,
2022,158767426,30,300,,
2022,158825083,3,18000,,
2022,158762564,7,1000,,
2022,158762564,27,200,,
2022,158825084,23,500,,
2022,158825086,31,150,,
2022,158825087,25,20,2022-05-17,
2022,158825088,9,0,,
2022,158825088,20,40,,
2022,158825088,25,20,,
2022,158825088,47,0,,
2022,158825089,38,300,,
2022,158825090,7,800,,
2022,158825090,25,400,,
2022,158762568,8,185,,
2022,158762568,20,2,,
2022,158767303,21,1,,
2022,158767304,20,5000,,
2022,158762571,6,102,,
2022,158825091,9,0,,
2022,158825091,20,130,,
2022,158762574,30,500,,
2022,158825093,19,60,,
2022,158814481,3,2000,,
2022,158825094,6,134,,
2022,158762580,30,250,,
2022,158825095,3,24500,,
2022,158825095,63,1200,,
2022,158762591,9,0,,
2022,158762593,19,50,,
2022,158762593,20,8,,
2022,158825096,63,402,,
2022,158762595,7,600,,
2022,158762595,63,100,,
2022,158762596,26,150,,
2022,158767636,27,1,,
2022,158767636,63,484,,
2022,158767637,63,1,2022-05-19,
2022,158767638,63,1,,
2022,158762598,63,150,,
2022,158767643,30,275,,
2022,158762600,62,150,,
2022,158762601,63,1700,,
2022,158825097,9,0,,
2022,158825097,20,300,,
2022,158762605,63,1100,,
2022,158730174,3,500,2022-05-20,
2022,158730175,3,500,,
2022,158730403,20,300,,
2022,158965074,16,1000,,
2022,158965075,38,1,,
2022,158767645,9,0,,
2022,158767645,20,100,,
2022,158767645,25,50,,
2022,158767645,63,1,,
2022,158730404,8,4,,
2022,158767647,30,1,,
2022,158814512,3,4500,2022-05-28,
2022,158814513,3,4500,,
2022,158730406,6,100,,
2022,158767648,9,0,,
2022,158762608,38,200,,
2022,158762796,38,200,,
2022,162526741,3,19000,2022-11-23,
2022,162525298,3,5000,,
2022,162526742,3,19000,,
2022,158730408,3,5000,2022-05-24,
2022,158730409,3,5000,,
2022,158730409,7,2000,,
2022,158730409,9,0,,
2022,158730409,63,800,,
2022,158965042,63,15,,
2022,165638615,31,1996,,
2022,165638615,63,2000,,
2022,165638616,20,150,2022-05-20,
2022,165638617,20,150,,
2022,165638617,27,10315,,
2022,165638617,63,150,,
2022,165638625,3,26000,2022-05-25,
2022,165638626,3,26000,,
2022,158730412,38,200,,
2022,158730413,7,550,,
2022,158730413,36,200,,
2022,158730413,63,1150,,
2022,158730415,38,1,,
2022,158767653,30,30,,
2022,158762801,31,2000,,
2022,158730416,36,343,,
2022,158762803,16,3500,,
2022,158730440,63,2,,
2022,158730441,63,150,,
2022,158730443,25,100,,
2022,158730443,47,0,,
2022,158730443,63,1,,
2022,162922443,17,10000,,
2022,162525309,61,100,,
2022,165638637,31,15000,,
2022,165638637,63,2000,,
2022,158767657,31,31000,,
2022,162923004,63,25,,
2022,162923005,36,2698,,
2022,158767658,17,31900,,
2022,158730444,3,3700,2022-05-21,
2022,158730445,3,3700,,
2022,162923006,30,250,,
2022,158730445,6,100,,
2022,158730445,63,100,,
2022,158730447,3,2669,2022-05-24,
2022,162923008,61,400,,
2022,158730448,3,2669,,
2022,158762809,20,1,,
2022,158730449,3,4000,2022-05-22,
2022,158730450,3,4000,,
2022,158730451,3,21000,2022-05-20,
2022,158730452,3,21000,,
2022,158814579,8,4,2022-05-21,
2022,158814580,8,4,,
2022,158730454,3,22113,2022-05-24,
2022,158730455,3,22113,,
2022,158767660,38,150,,
2022,158762810,63,40,,
2022,158730456,9,0,,
2022,158730457,19,588,,
2022,158730460,19,643,,
2022,158730461,19,176,,
2022,158762834,20,300,,
2022,158730462,38,999999998,,
2022,158730464,3,30000,,
2022,158767782,3,3001,2022-05-21,
2022,158767783,3,3001,,
2022,158767785,30,100,,
2022,158965043,2,14,,
2022,158730465,19,108,,
2022,158965044,19,112,,
2022,158730466,3,15000,2022-05-21,
2022,158730467,3,15000,,
2022,158763215,8,1000,,
2022,158763224,31,1500,,
2022,158763225,7,4082,,
2022,158763230,38,900,,
2022,158730468,2,8,,
2022,158730468,8,1,,
2022,158730469,19,172,,
2022,158730470,9,0,,
2022,158730470,36,250,,
2022,158730470,47,0,,
2022,158730470,63,55,,
2022,158763233,7,400,,
2022,158763233,17,3200,,
2022,158763244,38,300,,
2022,158763258,38,500,,
2022,158763269,38,200,,
2022,158730471,3,1,2022-05-22,
2022,158730472,3,1,,
2022,158730472,63,295,,
2022,158767790,3,4500,2022-06-24,
2022,158767791,3,4500,,
2022,158730473,30,250,,
2022,158730474,16,30,,
2022,158767795,30,300,,
2022,158763275,38,300,,
2022,158767797,63,600,,
2022,158730475,35,1500,,
2022,158730476,63,50,,
2022,158730477,6,200,,
2022,158730477,63,380,,
2022,158767799,35,100,,
2022,158730480,27,200,,
2022,158767801,3,7000,2022-06-03,
2022,158767802,3,7000,,
2022,158767803,19,200,2022-05-22,
2022,158767804,19,200,,
2022,158730481,63,251,,
2022,158730482,63,50,,
2022,165638649,3,25000,,
2022,158730483,3,2500,,
2022,158767807,19,410,2022-05-23,
2022,158767808,19,410,,
2022,158763287,35,200,,
2022,158763287,63,30,,
2022,158730484,47,0,,
2022,158730485,63,700,,
2022,158730488,19,350,,
2022,158730489,26,550,,
2022,158763293,35,2000,,
2022,158763298,9,0,2022-05-20,
2022,158763299,9,0,,
2022,158730490,9,0,,
2022,158730490,20,35,,
2022,158730490,25,40,,
2022,162394626,3,25000,2022-06-05,
2022,162394627,3,25000,,
2022,162394627,63,2000,,
2022,158763309,9,0,,
2022,158763309,25,20,,
2022,158814586,16,150,,
2022,158730491,9,0,,
2022,158730491,20,200,,
2022,158730491,47,0,,
2022,158763320,38,800,,
2022,162394628,38,900,,
2022,158965045,4,75,2022-05-23,
2022,158965046,4,75,,
2022,158730492,17,30,,
2022,158763324,35,100,,
2022,158767812,38,350,,
2022,158730750,63,4900,,
2022,158730752,19,4225,2022-05-24,
2022,162923010,20,10000,,
2022,158730753,19,4225,,
2022,158730754,63,400,,
2022,158764036,3,12500,2022-05-27,
2022,162923329,19,1290,,
2022,162923330,35,1,,
2022,158764037,3,12500,,
2022,158767815,63,260,,
2022,162923523,20,108000,,
2022,158764044,31,251,,
2022,162923526,6,10,,
2022,162923526,16,40,,
2022,158730757,6,136,,
2022,162923527,10,,,
2022,158764051,26,3000,,
2022,162923528,29,100,,
2022,162923529,63,20012,,
2022,158767818,6,215,,
2022,165632898,20,36955,,
2022,158730758,6,246,,
2022,158730759,9,0,,
2022,158730759,20,50,,
2022,158730759,25,20,,
2022,158730759,47,0,,
2022,158730759,63,120,,
2022,158768963,16,300,,
2022,158768963,63,400,,
2022,158768968,8,29,,
2022,158997504,9,0,,
2022,158997504,20,100,,
2022,158997504,47,0,,
2022,158764071,63,14,,
2022,158730760,6,175,,
2022,158730762,63,190,,
2022,158730764,25,80,,
2022,158769013,42,315,,
2022,158730765,63,600,,
2022,158764148,63,200,,
2022,158764154,38,200,,
2022,158730766,63,250,,
2022,158764163,63,787,,
2022,158764169,38,251,,
2022,158965047,38,251,,
2022,158730767,36,250,,
2022,158769018,36,251,,
2022,158764175,47,0,,
2022,158764181,63,375,,
2022,158764189,30,100,,
2022,158764198,30,300,,
2022,158764199,6,1000,,
2022,158764199,17,500,,
2022,158764199,20,500,,
2022,158764199,26,350,,
2022,158764199,63,200,,
2022,162394745,38,500,,
2022,165966375,38,1600,,
2022,162923533,29,1600,,
2022,162923534,38,2,,
2022,162923535,30,250,,
2022,162923537,20,3610,,
2022,165632899,20,140,,
2022,165966376,3,1500,,
2022,165966377,9,0,,
2022,165966378,3,500,,
2022,165966379,9,0,,
2022,165966379,25,700,,
2022,165966380,3,1000,,
2022,165966381,9,0,,
2022,165966381,20,400,,
2022,165966381,22,0,,
2022,165966381,25,70,,
2022,165966381,47,0,,
2022,165966381,51,0,,
2022,165966381,63,30,,
2022,165966382,3,500,,
2022,165966383,9,0,,
2022,165966383,47,0,,
2022,165966383,51,0,,
2022,165966383,63,12,,
2022,162923548,52,0,,
2022,162923549,9,0,,
2022,162923549,25,340,,
2022,162923549,51,0,,
2022,162923549,66,50,,
2022,162923550,19,552,,
2022,162923551,19,1012,,
2022,162923553,38,1,2022-12-16,
2022,162923778,6,250,,
2022,158764084,20,4200,,
2022,158764094,29,500,,
2022,158764100,30,100,,
2022,158730773,63,25,,
2022,158769022,3,1,2022-05-26,
2022,158769023,3,1,,
2022,158764103,38,400,,
2022,158764112,38,400,,
2022,158764114,38,400,,
2022,158764121,7,700,,
2022,158764121,26,200,,
2022,158764756,38,251,,
2022,165638670,10,,,
2022,158730779,63,1100,,
2022,158730780,63,1,,
2022,158965048,7,329,,
2022,158730781,3,1,,
2022,158730944,19,1320,,
2022,158764772,38,200,,
2022,158764776,3,251,,
2022,158769027,38,400,,
2022,158769029,38,400,,
2022,158764785,38,100,2022-05-26,
2022,158764786,38,100,,
2022,158764677,17,8899,,
2022,158814615,30,25,,
2022,158730948,16,115,,
2022,158730948,20,130,,
2022,162922448,63,100,,
2022,162924131,19,337,,
2022,162924136,16,2500,,
2022,162924137,19,124,,
2022,165632900,61,1570,,
2022,162924141,38,1,,
2022,162924142,38,1,,
2022,162924144,20,628,,
2022,165632902,29,371,,
2022,162922449,63,3800,2022-05-23,
2022,162922450,63,3800,,
2022,158764682,38,200,,
2022,158769031,17,10000,2022-05-26,
2022,158769032,17,10000,,
2022,158764693,38,80,,
2022,158769033,8,1385,,
2022,158730960,4,200,,
2022,158730961,8,100,,
2022,158769478,4,1500,,
2022,158730963,16,1100,,
2022,158730964,6,400,,
2022,158730964,7,100,,
2022,158764705,9,0,2022-05-26,
2022,158764706,9,0,,
2022,158965050,63,1,,
2022,158743080,38,370,,
2022,158743081,3,3001,2022-05-27,
2022,158743082,3,3001,,
2022,158743083,3,20000,,
2022,158743084,8,250,,
2022,158769482,3,15000,2022-05-27,
2022,158965051,16,270,,
2022,158743085,38,500,,
2022,158743087,16,182,,
2022,158743088,35,200,,
2022,158965052,38,251,,
2022,158743089,36,4500,,
2022,158741334,36,261,,
2022,158741336,4,1410,,
2022,158741336,7,200,,
2022,158741336,26,100,,
2022,158769483,4,120,,
2022,158741338,38,58,,
2022,158741760,38,350,,
2022,158741982,38,450,,
2022,158965053,63,500,,
2022,158741985,30,100,,
2022,158741985,38,700,,
2022,158741989,20,6577,,
2022,158741992,63,1,,
2022,158741993,3,40550,2022-05-31,
2022,158741994,3,40550,,
2022,158741997,6,115,,
2022,158741998,8,6,,
2022,158742000,7,20,,
2022,158742001,31,1,,
2022,158742002,62,35,,
2022,158769451,35,150,,
2022,158742004,35,1,,
2022,158769453,7,699,,
2022,158741960,35,280,,
2022,158741962,30,1500,,
2022,158769454,27,170,,
2022,158741963,3,20000,,
2022,158741964,6,340,,
2022,158733019,63,200,,
2022,158733027,19,200,,
2022,158733406,38,1,,
2022,162526748,16,171,,
2022,158733558,30,200,,
2022,158733560,7,2500,,
2022,162394765,3,16000,2022-09-14,
2022,162924201,19,278,,
2022,162924203,29,50,,
2022,162924204,19,397,,
2022,165966384,52,0,,
2022,162924207,47,0,,
2022,162924208,20,1500,,
2022,162924209,20,100000,,
2022,162924212,19,291,2022-12-28,
2022,162924213,19,291,,
2022,162924756,19,2660,,
2022,162394766,3,16000,,
2022,158965076,63,400,,
2022,158769460,63,5000,2022-05-29,
2022,158769461,63,5000,,
2022,158769462,20,609,,
2022,158769463,3,6000,,
2022,158769464,16,10,,
2022,158769465,35,100,,
2022,158736522,20,200,,
2022,158736522,25,20,,
2022,158736522,26,800,,
2022,158736532,36,772,2022-05-30,
2022,162924652,19,542,,
2022,162926296,38,1,,
2022,162926297,38,1,,
2022,165632903,20,5903,,
2022,165632907,20,21920,,
2022,158736533,36,772,,
2022,158736547,38,150,,
2022,165633031,52,0,,
2022,165633039,3,533,,
2022,165633041,3,1,,
2022,165966385,21,14950,,
2022,165966386,20,14950,,
2022,165966389,20,5686,,
2022,165966411,20,10500,,
2022,158736548,20,10,,
2022,158736548,47,0,,
2022,158736548,63,50,,
2022,158736554,6,100,,
2022,158736554,10,50,,
2022,158736621,38,1,,
2022,158736637,16,30,,
2022,158736637,19,600,,
2022,162922452,20,200,,
2022,165966797,21,2401,,
2022,165966798,20,2401,,
2022,158736668,27,170,,
2022,158965400,3,1,2022-05-30,
2022,158736973,6,400,,
2022,158736973,26,2650,,
2022,158769470,3,27000,2022-05-31,
2022,158769471,3,27000,,
2022,158769471,9,0,,
2022,158769471,47,0,,
2022,158769471,63,200,,
2022,158737004,31,2000,,
2022,158738680,38,400,,
2022,158738682,63,200,,
2022,162922454,8,100,,
2022,158738695,9,0,,
2022,158738695,63,850,,
2022,158738718,6,200,,
2022,158738718,16,60,,
2022,158738718,25,35,,
2022,158738736,19,21,,
2022,158738744,38,450,,
2022,158769667,20,60,,
2022,158769668,3,500,,
2022,158769668,17,1,,
2022,158738794,63,240,,
2022,158738805,6,380,,
2022,162922455,63,251,,
2022,158769669,7,1100,,
2022,158738819,38,550,,
2022,162394767,9,0,,
2022,162394767,25,10,,
