data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,48913781,161032305,1,2022-06-18,1,N,290,31,28,M,98,20,R,,,28,
2022,48931330,161083224,1,2022-08-18,3,N,23C,31,28,F,20,20,,,,28,
2022,50071455,165209379,1,2022-05-21,3,N,13B,25,22,M,20,20,U,,,22,
2022,47793116,156955384,1,2022-05-21,3,N,23C,29,26,F,10,20,,,,26,
2022,47794212,156959277,2,2022-05-21,3,N,23C,39,36,M,10,20,,,,36,
2022,47794213,156959277,1,2022-05-21,3,N,23C,37,34,M,10,20,,,,34,
2022,48983207,161275422,1,2022-07-18,1,N,520,27,24,M,20,10,R,,,24,
2022,47793117,156955386,1,2022-05-21,3,N,23C,40,37,M,20,20,,,,37,
2022,47792214,156951925,1,2022-06-15,3,M,23C,37,34,M,20,20,,,,34,
2022,47786816,156932511,1,2022-05-23,3,N,23C,42,39,F,10,20,,,,39,
2022,47786817,156932512,1,2022-05-23,3,N,23C,22,19,M,20,10,,,,19,
2022,48913789,161032382,1,2022-06-20,1,N,520,32,29,M,10,20,R,,,29,
2022,48912420,161028336,1,2022-07-06,3,M,23C,30,27,M,20,20,,,,27,
2022,47796615,156969223,1,2022-05-23,3,N,220,54,51,M,10,20,,,,51,
2022,48931985,161086279,1,2022-08-04,3,N,13B,32,29,M,10,20,R,,,29,
2022,48904527,160999612,1,2022-06-20,3,N,13B,32,29,M,20,20,U,,,29,
2022,47792343,156952379,1,2022-06-24,3,M,220,32,29,F,10,20,,,,29,
2022,50242506,165861797,1,2022-12-13,3,N,220,38,35,M,20,20,R,,,35,
2022,47792753,156953966,1,2022-06-15,3,M,23C,37,34,M,20,20,,,,34,
2022,48912424,161028349,1,2022-06-30,3,M,220,50,47,M,10,20,U,,,47,
2022,48913795,161032415,1,2022-07-20,3,N,13A,29,26,M,20,20,U,,,26,
2022,48913915,161032812,1,2022-06-22,1,M,290,55,52,M,10,20,,,,52,
2022,47792755,156953968,1,2022-06-15,3,M,23C,37,34,M,20,20,,,,34,
2022,50074337,165227459,1,2022-06-06,3,M,13C,71,68,M,20,20,U,,,68,
2022,47786907,156932916,1,2022-05-28,3,N,23C,37,34,M,10,20,,,,34,
2022,50079436,165246763,1,2022-05-30,1,N,13B,34,31,M,10,20,U,,,31,
2022,48903204,160993380,1,2022-06-22,1,N,13B,23,20,M,20,20,U,,,20,
2022,48913917,161032815,1,2022-07-14,3,N,13B,38,35,M,20,20,U,,,35,
2022,48904161,160997587,1,2022-06-23,1,N,13B,26,23,M,20,20,U,,,23,
2022,47791947,156951019,1,2022-06-15,3,M,23C,37,34,M,20,20,,,,34,
2022,47792420,156952643,1,2022-05-31,3,N,23C,48,45,M,10,20,,,,45,
2022,47792421,156952644,1,2022-05-31,1,N,23C,28,25,M,10,20,,,,25,
2022,50062698,165167004,1,2022-06-01,1,N,35A,33,30,F,10,20,,,,30,
2022,50062699,165167004,4,2022-06-01,1,N,35A,30,27,M,10,20,,,,27,
2022,50062700,165167004,2,2022-06-01,1,N,35A,39,36,M,10,20,,,,36,
2022,50062701,165167004,5,2022-06-01,1,N,35A,42,39,F,10,20,,,,39,
2022,50076255,165235775,1,2022-05-31,1,N,35A,30,27,M,10,20,,,,27,
2022,50076256,165235776,2,2022-05-31,1,N,35A,48,45,M,10,20,,,,45,
2022,50076257,165235776,1,2022-05-31,1,N,35A,65,62,M,10,20,,,,62,
2022,50113682,165379512,1,2022-06-11,3,M,120,37,34,M,20,20,U,,,34,
2022,48912434,161028375,1,2022-06-02,3,N,520,54,51,M,10,20,U,,,51,
2022,51244606,169341042,1,2022-07-14,3,N,23H,23,20,M,20,10,U,,,20,
2022,51244607,169341042,2,2022-08-04,3,N,23H,22,19,M,20,10,U,,,19,
2022,51244608,169341042,3,2023-02-16,3,C,23H,30,27,M,40,20,U,,,27,
2022,48914214,161033937,1,2022-07-14,3,N,13C,38,35,M,20,20,U,,,35,
2022,47776662,156901496,1,2022-06-03,3,N,23C,51,48,F,10,20,,,,48,
2022,48914215,161033947,1,2022-06-24,1,N,290,43,40,M,20,20,U,,,40,
2022,47776664,156901499,1,2022-06-03,3,N,220,42,39,M,10,10,,,,39,
2022,50059027,165155881,1,2022-06-03,3,N,290,38,35,M,10,20,U,,,35,
2022,48914217,161033958,1,2022-06-24,3,N,290,25,22,M,20,20,R,,,22,
2022,48912440,161028388,1,2022-07-12,3,N,23H,37,34,M,10,10,U,,,34,
2022,50059028,165155885,1,2022-06-03,3,N,23C,53,50,F,20,20,U,,,50,
2022,50059029,165155885,2,2022-06-03,3,N,23C,51,48,F,20,20,U,,,48,
2022,48932026,161086526,1,2022-06-24,3,N,23H,35,32,F,20,20,R,,,32,
2022,50076258,165235777,1,2022-06-04,3,M,26C,52,49,F,10,20,U,,,49,
2022,50076259,165235777,2,2022-06-04,3,N,23C,52,49,F,10,20,U,,,49,
2022,48904165,160997605,1,2022-06-25,3,N,23H,58,55,M,10,20,R,,,55,
2022,47776803,156901879,1,2022-06-04,3,N,23C,28,25,M,20,20,,,,25,
2022,47776804,156901886,1,2022-06-04,3,N,23C,44,41,M,10,20,,,,41,
2022,48914350,161034522,1,2022-06-25,1,N,13B,56,53,F,10,20,R,,,53,
2022,47777701,156904121,1,2022-06-06,3,M,23C,40,37,M,10,20,,,,37,
2022,48914351,161034526,1,2022-07-19,3,N,120,23,20,M,20,20,R,,,20,
2022,50073670,165222476,1,2022-06-06,3,N,290,57,54,M,10,20,U,,,54,
2022,50242509,165861812,1,2022-06-26,3,N,23H,44,41,F,10,20,,,,41,
2022,50074018,165223479,1,2022-06-07,3,M,280,26,23,M,98,10,U,,,23,
2022,50074023,165223493,1,2022-06-07,3,M,280,26,23,M,98,10,U,,,23,
2022,51120823,168967310,1,2022-07-05,3,N,120,33,30,M,20,20,R,,,30,
2022,48912449,161028413,1,2022-07-08,3,M,23C,36,33,M,10,20,,,,33,
2022,48914422,161034881,1,2022-07-02,3,N,11B,34,31,M,10,10,R,,,31,
2022,48912452,161028418,1,2022-06-07,3,N,13C,19,16,M,20,20,U,R,,16,
2022,47778969,156907413,1,2022-06-29,3,M,23H,48,45,M,10,20,,,,45,
2022,50078599,165243405,2,2022-06-27,3,N,120,23,20,M,20,20,U,,,20,
2022,50078600,165243405,1,2022-06-07,3,N,520,23,20,M,20,20,U,,,20,
2022,50074032,165223534,1,2022-06-08,3,N,13B,56,53,M,20,20,U,,,53,
2022,47778880,156907194,1,2022-06-07,3,N,23C,40,37,F,10,20,,,,37,
2022,48912526,161028658,1,2022-06-07,3,N,13B,18,15,M,10,20,R,R,,15,
2022,48935642,161094442,1,2022-06-27,1,N,23H,71,68,M,10,20,R,,,68,
2022,47780056,156910275,1,2022-06-08,3,N,13A,50,47,M,20,20,U,,,47,
2022,50078352,165242532,1,2022-06-27,1,N,35A,39,36,F,10,20,,,,36,
2022,51244405,169340454,1,2023-01-12,3,M,23C,41,38,M,10,20,,,,38,
2022,51244609,169341043,1,2023-02-16,3,M,23H,30,27,M,40,20,,,,27,
2022,50242510,165861814,1,2022-10-24,3,N,200,14,11,F,10,40,,R,,11,
2022,48935643,161094443,1,2022-07-02,3,N,240,34,31,M,10,10,R,,,31,
2022,51244406,169340455,1,2022-09-23,3,M,13B,32,29,M,40,20,U,,,29,
2022,48935644,161094444,1,2022-08-30,2,N,220,37,34,M,10,10,R,,,34,
2022,50242651,165862195,1,2022-12-11,3,M,23C,21,18,F,20,10,,,,18,
2022,50242512,165861818,1,2022-11-16,3,N,23H,44,41,M,10,20,R,,,41,
2022,47776488,156900853,1,2022-06-10,3,N,290,43,40,M,10,20,,,,40,
2022,48935645,161094447,1,2022-06-28,1,N,13A,19,16,M,20,20,R,R,,16,
2022,50073611,165222313,1,2022-06-10,3,N,23H,23,20,M,20,10,U,,,20,
2022,48911619,161026329,1,2022-06-28,1,N,13B,15,12,F,20,20,R,R,,12,
2022,47776491,156900864,1,2022-06-10,3,N,23H,44,41,F,10,20,,,,41,
2022,48912527,161028665,1,2022-06-10,3,N,120,23,20,M,20,20,U,,,20,
2022,48911631,161026373,1,2022-06-28,1,N,290,15,12,M,20,20,,R,,12,
2022,50119403,165405174,1,2022-11-07,3,N,120,53,50,M,98,10,U,,,50,
2022,50119404,165405174,2,2022-11-28,3,N,120,44,41,M,20,20,U,,,41,
2022,50073612,165222322,1,2022-06-11,3,N,13C,54,51,M,10,20,U,,,51,
2022,50242513,165861820,1,2022-10-07,3,N,13B,41,38,M,20,20,R,,,38,
2022,47778890,156907216,1,2022-06-12,3,N,23C,40,37,M,10,20,,,,37,
2022,48912529,161028668,1,2022-07-20,3,M,13A,17,14,M,20,20,U,R,,14,
2022,47780233,156910831,1,2022-06-13,3,M,23C,59,56,M,10,20,,,,56,
2022,50073613,165222332,1,2022-06-21,3,M,13B,18,15,F,10,20,U,R,,15,
2022,48912530,161028670,1,2022-07-02,3,M,290,24,21,M,20,20,U,,,21,
2022,50242652,165862196,1,2022-11-21,3,N,120,25,22,M,10,20,U,,,22,
2022,50242653,165862196,2,2022-12-12,3,N,120,28,25,M,10,20,U,,,25,
2022,50073617,165222340,1,2022-06-14,3,N,23H,39,36,M,10,20,U,,,36,
2022,48912597,161028853,1,2022-06-30,1,N,23C,58,55,M,20,20,,,,55,
2022,47777402,156903397,1,2022-06-14,3,N,23C,51,48,M,10,10,,,,48,
2022,51244610,169341044,1,2023-02-16,3,M,23H,30,27,M,40,20,,,,27,
2022,48993639,161309593,1,2022-08-29,3,N,13B,17,14,M,20,20,R,R,,14,
2022,50078353,165242533,1,2022-10-04,3,N,23H,48,45,M,10,10,R,,,45,
2022,50073622,165222351,1,2022-06-15,3,N,290,40,37,M,10,20,U,,,37,
2022,48912600,161028868,1,2022-06-30,3,N,23H,38,35,F,10,20,,,,35,
2022,48982792,161274796,1,2022-06-15,3,N,250,39,36,F,10,20,U,,,36,
2022,48982793,161274796,2,2022-06-15,3,N,250,36,33,F,10,20,U,,,33,
2022,48912601,161028868,2,2022-06-30,1,N,23H,40,37,M,20,20,,,,37,
2022,48912603,161028872,1,2022-07-01,1,N,290,39,36,M,20,20,,,,36,
2022,47779806,156909558,1,2022-06-16,3,N,23C,49,46,F,20,20,,,,46,
2022,48913080,161030459,1,2022-07-02,3,N,13B,30,27,F,10,20,R,,,27,
2022,50073637,165222386,1,2022-06-28,1,M,13C,25,22,M,98,10,U,,,22,
2022,48912532,161028675,1,2022-06-18,3,N,13A,33,30,M,10,20,U,,,30,
2022,48912533,161028677,1,2022-06-23,3,N,520,30,27,M,10,20,,,,27,
2022,50061905,165164807,4,2022-06-17,1,N,35A,22,19,M,20,20,U,,,19,
2022,50061906,165164807,3,2022-06-17,1,N,35A,21,18,M,20,20,U,,,18,
2022,50061907,165164807,5,2022-06-17,1,N,220,22,19,M,20,20,U,,,19,
2022,50061908,165164807,1,2022-06-17,1,N,35A,22,19,M,20,20,U,,,19,
2022,50073639,165222389,1,2022-06-17,3,N,23D,21,18,M,10,20,U,,,18,
2022,48912604,161028897,1,2022-06-30,3,M,220,50,47,M,10,20,,,,47,
2022,48912608,161028919,1,2022-07-02,3,M,290,24,21,M,20,20,U,,,21,
2022,48935647,161094459,1,2022-07-03,1,N,290,37,34,M,10,10,R,,,34,
2022,48931334,161083235,2,2022-08-09,3,C,23H,30,27,F,20,20,,,,27,
2022,48931335,161083235,1,2022-08-09,3,M,23C,23,20,F,20,20,,,,20,
2022,50073640,165222394,1,2022-06-19,3,N,23H,23,20,M,10,20,U,,,20,
2022,50076260,165235778,1,2022-06-19,3,N,23C,44,41,M,10,20,,,,41,
2022,48931336,161083237,1,2022-08-01,3,M,23C,40,37,M,20,20,,,,37,
2022,50242514,165861825,1,2022-12-28,3,N,09A,34,31,M,20,20,R,,,31,
2022,48913590,161031701,1,2022-07-03,1,N,290,34,31,F,10,10,R,,,31,
2022,47778696,156906677,1,2022-06-20,3,N,23C,41,38,M,20,20,,,,38,
2022,47778698,156906681,1,2022-06-20,3,N,220,60,57,M,20,20,,,,57,
2022,47779099,156907735,1,2022-06-20,3,N,23C,34,31,F,20,20,,,,31,
2022,48913596,161031724,1,2022-07-04,1,N,13A,35,32,F,20,10,R,,,32,
2022,50073641,165222401,1,2022-06-21,3,N,13B,26,23,F,20,20,U,,,23,
2022,48912652,161029164,1,2022-07-07,3,N,120,33,30,M,10,10,U,,,30,
2022,48913809,161032466,1,2022-07-06,3,N,13C,24,21,M,20,20,R,,,21,
2022,50242654,165862200,1,2022-06-22,3,N,23H,30,27,M,10,20,U,,,27,
2022,48914219,161033966,1,2022-07-04,1,N,290,50,47,M,10,20,,,,47,
2022,48982794,161274799,1,2022-09-09,3,M,23H,21,18,F,20,10,,,,18,
2022,48912661,161029204,1,2022-07-06,3,M,220,63,60,M,10,40,U,,,60,
2022,48912669,161029223,1,2022-06-22,1,N,520,57,54,M,10,20,U,,,54,
2022,48931369,161083404,2,2022-08-09,3,C,23H,30,27,F,20,20,,,,27,
2022,48931370,161083404,1,2022-08-09,3,M,23C,23,20,F,20,20,,,,20,
2022,51120824,168967312,3,2022-10-18,3,N,290,36,33,M,10,10,R,,,33,
2022,48912677,161029260,6,2022-06-23,3,C,220,17,14,F,20,20,,R,,14,
2022,48912678,161029260,2,2022-06-23,3,C,220,20,17,M,10,20,,R,,17,
2022,48912679,161029260,3,2022-06-23,3,C,220,16,13,F,10,10,,R,,13,
2022,51120825,168967312,1,2022-09-06,3,N,13A,49,46,M,20,20,R,,,46,
2022,48912680,161029260,7,2022-06-23,3,N,220,20,17,M,10,20,,R,,17,
2022,48912681,161029260,1,2022-06-23,3,N,220,19,16,M,10,20,,R,,16,
2022,48912682,161029260,5,2022-06-23,3,N,220,19,16,M,10,20,,R,,16,
2022,48912683,161029260,4,2022-06-23,3,C,220,17,14,F,10,10,,R,,14,
2022,48912684,161029260,8,2022-06-23,3,C,220,15,12,F,20,20,,R,,12,
2022,48988448,161293139,1,2022-09-12,3,N,23H,30,27,F,10,20,R,,,27,
2022,48914221,161033968,1,2022-07-05,1,N,520,33,30,M,20,20,,,,30,
2022,48988449,161293140,1,2022-07-05,3,N,23H,30,27,M,98,10,R,,,27,
2022,48931371,161083405,1,2022-06-24,3,M,23H,35,32,M,10,20,,,,32,
2022,48931372,161083407,1,2022-06-24,3,M,23H,35,32,M,10,20,,,,32,
2022,48914442,161034976,1,2022-07-06,3,N,13B,17,14,M,20,20,U,R,,14,
2022,48931373,161083409,1,2022-08-01,3,M,23C,40,37,M,20,20,,,,37,
2022,48913081,161030465,1,2022-06-28,3,M,23C,44,41,M,10,20,,,,41,
2022,48931374,161083410,1,2022-08-01,3,M,23C,40,37,M,20,20,,,,37,
2022,50076261,165235779,1,2022-06-25,3,N,35A,63,60,F,10,20,,,,60,
2022,50119406,165405214,1,2022-11-17,3,N,23B,59,56,M,20,20,U,,,56,
2022,50242655,165862202,1,2022-12-19,3,M,220,29,26,M,20,20,U,,,26,
2022,48913341,161031033,1,2022-06-25,3,N,23C,40,37,F,20,20,,,,37,
2022,48931375,161083411,1,2022-08-09,3,M,23C,23,20,F,20,20,,,,20,
2022,48931376,161083411,2,2022-08-09,3,C,23H,30,27,F,20,20,,,,27,
2022,47776578,156901152,1,2022-06-26,3,N,23C,48,45,F,10,20,,,,45,
2022,50073642,165222410,1,2022-06-26,3,N,26C,42,39,M,20,20,U,,,39,
2022,48913342,161031041,1,2022-06-26,3,N,520,51,48,M,10,20,U,,,48,
2022,48911652,161026435,1,2022-07-06,3,N,13A,21,18,M,20,20,R,,,18,
2022,50073672,165222494,1,2022-06-27,1,N,13C,43,40,M,10,20,U,,,40,
2022,50073676,165222499,1,2022-06-28,1,M,13C,25,22,M,98,10,U,,,22,
2022,48911654,161026440,1,2022-07-06,1,N,13A,60,57,F,20,20,R,,,57,
2022,50119652,165406529,1,2022-11-09,3,N,290,29,26,M,20,20,U,,,26,
2022,48911661,161026454,1,2022-07-22,3,N,220,15,12,M,20,20,,R,,12,
2022,48911662,161026454,2,2022-07-22,3,N,220,16,13,M,20,20,,R,,13,
2022,48911682,161026505,1,2022-07-07,1,N,13A,40,37,F,20,20,R,,,37,
2022,48913431,161031282,1,2022-07-06,3,M,220,26,23,M,20,20,U,,,23,
2022,48913603,161031773,1,2022-06-30,3,N,13A,33,30,M,20,20,U,,,30,
2022,48912008,161027506,1,2022-07-09,1,N,13B,42,39,M,20,20,U,,,39,
2022,50078603,165243411,1,2022-10-12,3,M,120,25,22,M,10,20,,,,22,
2022,48913602,161031759,1,2022-07-01,3,N,13B,50,47,F,10,20,U,,,47,
2022,48931423,161083580,1,2022-07-02,3,M,290,24,21,M,20,20,U,,,21,
2022,50078604,165243413,1,2022-10-12,3,M,120,25,22,M,10,20,,,,22,
2022,48983337,161275539,1,2022-07-03,1,N,520,30,27,M,10,20,,,,27,
2022,48912010,161027511,1,2022-07-09,1,N,13A,39,36,M,20,20,R,,,36,
2022,48988451,161293155,1,2022-07-09,1,N,13A,34,31,M,10,20,R,,,31,
2022,48912013,161027520,1,2022-07-09,1,N,220,27,24,M,20,20,R,,,24,
2022,50242729,165862544,1,2022-07-14,3,M,23F,44,41,F,10,20,U,,,41,
2022,48988452,161293156,1,2022-07-09,1,N,520,39,36,M,20,20,,,,36,
2022,48931001,161081744,1,2022-07-09,1,N,290,27,24,F,40,20,,,,24,
2022,48983347,161275546,1,2022-07-06,3,M,220,63,60,M,10,40,U,,,60,
2022,48931003,161081764,1,2022-07-10,3,N,290,37,34,M,10,20,R,,,34,
2022,48931045,161081951,1,2022-07-06,3,N,13B,51,48,M,10,20,U,,,48,
2022,48931047,161081961,1,2022-07-06,3,N,23H,37,34,M,20,20,,,,34,
2022,48931187,161082737,1,2022-07-07,3,N,23C,50,47,M,20,20,,,,47,
2022,48931188,161082737,2,2022-07-07,3,N,23C,28,25,M,20,20,,,,25,
2022,48931190,161082742,1,2022-07-07,3,N,13B,19,16,M,20,20,U,R,,16,
2022,48931424,161083586,1,2022-08-22,3,M,13A,43,40,F,20,20,U,,,40,
2022,48931192,161082754,1,2022-07-07,3,N,23C,40,37,M,10,20,,,,37,
2022,50076262,165235780,1,2022-07-08,3,N,35A,65,62,M,20,20,U,,,62,
2022,50242712,165862496,1,2022-12-13,3,M,13C,43,40,M,10,20,U,,,40,
2022,48931247,161082981,1,2022-07-18,3,N,13B,41,38,M,10,20,U,,,38,
2022,48983357,161275554,1,2022-09-07,3,M,220,38,35,M,10,20,,,,35,
2022,48988472,161293219,1,2022-09-12,3,N,370,30,27,F,10,20,,,,27,
2022,48931271,161083103,1,2022-07-13,3,N,13B,50,47,M,10,20,U,,,47,
2022,48913925,161032881,2,2022-07-10,3,N,23C,29,26,F,20,20,,,,26,
2022,48913926,161032881,1,2022-07-10,3,N,23C,34,31,M,20,20,,,,31,
2022,48913927,161032883,1,2022-07-11,3,N,23H,40,37,M,10,20,U,,,37,
2022,48983364,161275561,1,2022-08-22,3,N,23H,35,32,M,10,20,U,,,32,
2022,48913928,161032886,1,2022-07-11,3,N,290,33,30,M,20,20,,,,30,
2022,51120826,168967316,1,2022-07-11,3,N,290,28,25,M,20,20,U,,,25,
2022,48913929,161032892,1,2022-07-11,3,N,13C,63,60,M,10,20,U,,,60,
2022,48913931,161032902,1,2022-07-12,3,N,13A,49,46,M,20,20,U,,,46,
2022,48988473,161293224,1,2022-07-12,1,N,13A,21,18,M,20,20,R,,,18,
2022,48988474,161293224,2,2022-07-15,1,N,520,21,18,M,20,20,R,,,18,
2022,48912666,161029214,1,2022-07-12,1,N,13A,58,55,M,20,20,R,,,55,
2022,48914184,161033735,1,2022-07-14,3,M,220,37,34,M,98,10,U,,,34,
2022,48988486,161293254,1,2022-08-05,3,N,220,32,29,M,20,20,R,,,29,
2022,48914356,161034564,1,2022-07-14,3,M,220,37,34,M,98,10,U,,,34,
2022,48914358,161034569,1,2022-07-14,3,M,220,37,34,M,98,10,,,,34,
2022,48912670,161029232,1,2022-07-12,1,N,13A,34,31,F,20,10,R,,,31,
2022,48912685,161029276,1,2022-07-13,1,N,13B,46,43,M,10,20,U,,,43,
2022,48913343,161031042,1,2022-07-13,3,N,13A,26,23,M,20,20,R,,,23,
2022,48914359,161034584,1,2022-07-14,3,N,23C,35,32,F,20,20,,,,32,
2022,51244409,169340463,1,2023-01-09,3,N,220,38,35,M,20,20,U,,,35,
2022,48913600,161031732,1,2022-07-14,1,N,13B,28,25,M,20,20,U,,,25,
2022,48931431,161083620,1,2022-08-09,3,M,23H,29,26,M,20,20,U,,,26,
2022,48913601,161031737,1,2022-07-14,1,N,13A,29,26,M,20,20,U,,,26,
2022,48914363,161034614,1,2022-07-16,1,N,23C,52,49,M,20,20,,,,49,
2022,48914364,161034615,1,2022-07-16,3,N,13A,28,25,M,10,20,U,,,25,
2022,48988487,161293258,1,2022-07-14,1,M,13A,29,26,M,20,20,R,,,26,
2022,48935855,161095341,1,2022-07-15,1,N,23H,16,13,M,20,20,R,R,,13,
2022,48912627,161029022,1,2022-07-16,3,N,23C,21,18,F,10,20,,,,18,
2022,48912628,161029022,2,2022-07-16,3,N,23C,28,25,F,10,20,,,,25,
2022,50078712,165243652,1,2022-08-03,3,M,220,37,34,M,98,10,,,,34,
2022,48931435,161083626,1,2022-08-03,3,M,220,37,34,M,98,10,U,,,34,
2022,48913918,161032840,1,2022-07-16,3,N,13B,32,29,M,10,40,U,,,29,
2022,50119407,165405241,1,2022-09-09,3,N,120,20,17,F,10,20,U,R,,17,
2022,48983394,161275588,1,2022-07-19,3,N,120,27,24,M,20,10,U,,,24,
2022,48913469,161031361,1,2022-07-19,3,N,23C,28,25,M,10,20,,,,25,
2022,48931460,161083786,1,2022-07-19,3,N,220,28,25,M,10,20,U,,,25,
2022,48983403,161275596,1,2022-07-26,3,M,13A,45,42,M,20,20,U,,,42,
2022,48913612,161031831,1,2022-07-20,3,N,13B,58,55,M,10,20,U,,,55,
2022,48913827,161032606,1,2022-07-21,3,N,23H,49,46,M,20,10,,,,46,
2022,48913920,161032842,1,2022-07-16,1,N,23H,58,55,M,10,20,,,,55,
2022,50078713,165243654,1,2022-08-11,3,M,23H,26,23,F,10,20,,,,23,
2022,50078714,165243654,2,2022-10-12,3,C,120,25,22,M,10,20,,,,22,
2022,48913923,161032865,1,2022-07-18,1,N,13A,46,43,F,20,10,R,,,43,
2022,48983411,161275605,1,2022-09-07,3,M,220,38,35,M,10,20,,,,35,
2022,48931462,161083790,1,2022-07-22,1,N,290,51,48,M,10,20,U,,,48,
2022,48931463,161083791,1,2022-07-22,3,M,13C,40,37,M,10,20,U,,,37,
2022,48931464,161083792,1,2022-07-29,3,N,13B,50,47,M,10,20,U,,,47,
2022,50119455,165405827,1,2022-07-22,1,N,13B,32,29,M,20,20,U,,,29,
2022,50119456,165405827,2,2022-07-22,1,N,35A,49,46,M,20,20,U,,,46,
2022,50078715,165243656,1,2022-10-21,3,M,220,44,41,F,10,20,,,,41,
2022,48914168,161033637,2,2022-07-20,3,N,290,15,12,M,20,20,,R,,12,
2022,48983431,161275628,1,2022-09-12,3,N,23D,44,41,M,10,20,U,,,41,
2022,48911318,161025348,1,2022-07-24,3,N,23C,38,35,M,10,20,,,,35,
2022,48911349,161025449,1,2022-07-24,3,N,13B,49,46,M,10,20,U,,,46,
2022,48914169,161033637,1,2022-07-20,3,N,290,16,13,M,20,20,,R,,13,
2022,48935932,161095759,1,2022-07-18,3,N,13B,25,22,M,10,10,R,,,22,
2022,48911362,161025497,1,2022-07-25,3,N,23C,36,33,M,10,20,,,,33,
2022,48935933,161095761,1,2022-07-18,3,N,13B,41,38,F,20,20,R,,,38,
2022,48983446,161275644,1,2022-09-26,3,M,23H,43,40,M,10,20,,,,40,
2022,48911774,161026688,1,2022-07-25,3,N,13B,28,25,M,20,20,U,,,25,
2022,48935934,161095761,2,2022-07-18,3,N,13B,39,36,F,20,20,R,,,36,
2022,48935937,161095763,1,2022-07-18,3,N,13B,42,39,F,20,20,R,,,39,
2022,48931005,161081785,1,2022-07-19,1,N,13B,39,36,M,20,20,U,,,36,
2022,48988481,161293239,1,2022-09-19,2,N,13A,33,30,M,20,20,R,,,30,
2022,48931465,161083797,1,2022-07-27,3,N,23C,31,28,F,10,20,U,,,28,
2022,48931051,161082010,1,2022-07-19,3,N,13A,28,25,M,20,20,R,,,25,
2022,48983773,161275992,1,2022-07-28,1,N,280,34,31,F,20,20,U,,,31,
2022,50078716,165243660,1,2022-10-19,3,M,23C,36,33,F,10,20,,,,33,
2022,48983783,161276001,1,2022-09-26,3,M,23H,43,40,M,10,20,,,,40,
2022,48931052,161082010,2,2022-07-19,1,N,13A,32,29,F,20,20,R,,,29,
2022,48931466,161083799,1,2022-08-03,3,M,220,26,23,M,20,20,U,,,23,
2022,48931053,161082010,3,2022-07-19,1,N,13A,26,23,F,20,20,R,,,23,
2022,48988484,161293246,1,2022-07-21,3,N,13A,50,47,M,10,20,R,,,47,
2022,48914171,161033658,2,2022-07-20,1,N,220,16,13,M,20,20,,R,,13,
2022,48931467,161083800,1,2022-07-30,3,N,13A,30,27,M,20,20,U,,,27,
2022,48914172,161033658,1,2022-07-20,1,N,220,15,12,M,20,20,,R,,12,
2022,48931054,161082014,1,2022-07-20,1,N,290,32,29,F,20,20,,,,29,
2022,48931468,161083805,1,2022-07-29,3,N,13B,18,15,M,20,20,U,R,,15,
2022,48981509,161270058,1,2022-07-20,3,N,220,28,25,M,20,20,R,,,25,
2022,48931469,161083806,1,2022-07-29,3,N,23H,21,18,F,20,10,,,,18,
2022,48931470,161083806,3,2022-07-29,3,N,23C,18,15,F,20,20,,R,,15,
2022,48931471,161083806,2,2022-07-29,3,N,23C,19,16,F,20,40,,R,,16,
2022,48931472,161083807,1,2022-07-29,3,N,13B,23,20,F,20,20,U,,,20,
2022,48914173,161033664,1,2022-07-20,3,N,13A,44,41,F,10,20,R,,,41,
2022,48914174,161033665,1,2022-07-20,1,N,120,59,56,M,10,10,R,,,56,
2022,48931127,161082450,1,2022-07-21,3,N,13B,42,39,M,20,20,U,,,39,
2022,48931547,161084035,1,2022-08-01,3,N,13B,63,60,F,10,20,U,,,60,
2022,50078717,165243661,1,2022-08-29,3,M,23D,25,22,M,20,20,U,,,22,
2022,48931568,161084096,2,2022-08-01,3,N,13B,24,21,M,98,20,U,,,21,
2022,48931569,161084096,1,2022-08-01,3,N,13B,48,45,M,40,20,U,,,45,
2022,48983810,161276028,1,2022-08-29,3,M,23D,25,22,M,20,20,U,,,22,
2022,48931591,161084173,1,2022-08-02,1,N,23C,22,19,M,20,20,,,,19,
2022,50079437,165246766,1,2022-08-02,3,N,220,48,45,M,10,20,,,,45,
2022,48931964,161086145,1,2022-08-03,3,M,220,37,34,M,98,10,U,,,34,
2022,48914213,161033920,1,2022-07-22,1,N,13A,36,33,M,20,20,R,,,33,
2022,48932005,161086417,1,2022-08-04,1,N,23C,41,38,M,20,20,U,,,38,
2022,48983828,161276046,1,2022-08-31,3,N,23C,51,48,M,10,10,,,,48,
2022,50079438,165246767,1,2022-08-04,3,N,35A,59,56,M,20,20,,,,56,
2022,50118621,165398900,1,2022-07-22,1,N,35A,31,28,M,10,20,,,,28,
2022,48935672,161094528,2,2022-07-23,1,N,13B,55,52,F,10,20,R,,,52,
2022,48935617,161094336,1,2022-08-06,3,N,23C,58,55,M,20,20,,,,55,
2022,48935618,161094337,2,2022-08-06,3,N,23C,35,32,M,20,20,,,,32,
2022,48935619,161094337,1,2022-08-06,3,N,23C,43,40,F,10,20,,,,40,
2022,48935673,161094528,1,2022-07-23,1,N,13A,34,31,F,10,20,R,,,31,
